Source,Target,Type,Id,Label,timeset,Weight
n2 , n54,Undirected,199,,,2
n2 , n95,Undirected,200,,,2
n2 , n81,Undirected,201,,,2
n2 , n65,Undirected,202,,,2
n2 , n92,Undirected,203,,,2
n2 , n60,Undirected,204,,,2
n2 , n78,Undirected,205,,,2
n2 , n42,Undirected,206,,,2
n2 , n45,Undirected,207,,,2
n2 , n12,Undirected,208,,,2
n2 , n67,Undirected,209,,,2
n2 , n10,Undirected,210,,,2
n2 , n50,Undirected,211,,,2
n2 , n96,Undirected,212,,,2
n2 , n83,Undirected,213,,,2
n2 , n30,Undirected,214,,,2
n2 , n37,Undirected,215,,,2
n2 , n38,Undirected,216,,,2
n2 , n94,Undirected,217,,,2
n2 , n48,Undirected,218,,,2
n2 , n85,Undirected,219,,,2
n2 , n11,Undirected,220,,,2
n2 , n77,Undirected,221,,,2
n2 , n20,Undirected,222,,,2
n2 , n41,Undirected,223,,,2
n2 , n57,Undirected,224,,,2
n2 , n80,Undirected,225,,,2
n2 , n0,Undirected,226,,,2
n2 , n46,Undirected,227,,,2
n2 , n58,Undirected,228,,,2
n2 , n98,Undirected,229,,,2
n2 , n22,Undirected,230,,,2
n2 , n23,Undirected,231,,,2
n2 , n63,Undirected,232,,,2
n2 , n32,Undirected,233,,,2
n2 , n61,Undirected,234,,,2
n2 , n99,Undirected,235,,,2
n2 , n17,Undirected,236,,,2
n2 , n3,Undirected,237,,,2
n2 , n64,Undirected,238,,,2
n2 , n13,Undirected,239,,,2
n2 , n39,Undirected,240,,,2
n2 , n27,Undirected,241,,,2
n2 , n66,Undirected,242,,,2
n2 , n31,Undirected,243,,,2
n2 , n49,Undirected,244,,,2
n2 , n74,Undirected,245,,,2
n2 , n75,Undirected,246,,,2
n2 , n56,Undirected,247,,,2
n2 , n4,Undirected,248,,,2
n2 , n36,Undirected,249,,,2
n2 , n6,Undirected,250,,,2
n2 , n79,Undirected,251,,,2
n2 , n86,Undirected,252,,,2
n2 , n52,Undirected,253,,,2
n2 , n89,Undirected,254,,,2
n2 , n40,Undirected,255,,,2
n2 , n93,Undirected,256,,,2
n2 , n1,Undirected,257,,,2
n2 , n82,Undirected,258,,,2
n2 , n90,Undirected,259,,,2
n2 , n8,Undirected,260,,,2
n2 , n34,Undirected,261,,,2
n2 , n44,Undirected,262,,,2
n2 , n88,Undirected,263,,,2
n2 , n14,Undirected,264,,,2
n2 , n43,Undirected,265,,,2
n2 , n24,Undirected,266,,,2
n2 , n33,Undirected,267,,,2
n2 , n73,Undirected,268,,,2
n2 , n97,Undirected,269,,,2
n2 , n5,Undirected,270,,,2
n2 , n19,Undirected,271,,,2
n2 , n47,Undirected,272,,,2
n2 , n69,Undirected,273,,,2
n2 , n28,Undirected,274,,,2
n2 , n68,Undirected,275,,,2
n2 , n62,Undirected,276,,,2
n2 , n59,Undirected,277,,,2
n2 , n35,Undirected,278,,,2
n2 , n72,Undirected,279,,,2
n2 , n76,Undirected,280,,,2
n2 , n51,Undirected,281,,,2
n2 , n53,Undirected,282,,,2
n2 , n26,Undirected,283,,,2
n2 , n84,Undirected,284,,,2
n2 , n15,Undirected,285,,,2
n2 , n29,Undirected,286,,,2
n2 , n87,Undirected,287,,,2
n2 , n21,Undirected,288,,,2
n2 , n7,Undirected,289,,,2
n2 , n18,Undirected,290,,,2
n2 , n16,Undirected,291,,,2
n2 , n71,Undirected,292,,,2
n2 , n25,Undirected,293,,,2
n2 , n55,Undirected,294,,,2
n2 , n91,Undirected,295,,,2
n2 , n70,Undirected,296,,,2
n3 , n9,Undirected,297,,,2
n3 , n54,Undirected,298,,,2
n3 , n95,Undirected,299,,,2
n3 , n81,Undirected,300,,,2
n3 , n65,Undirected,301,,,2
n3 , n92,Undirected,302,,,2
n3 , n60,Undirected,303,,,2
n3 , n78,Undirected,304,,,2
n3 , n42,Undirected,305,,,2
n3 , n45,Undirected,306,,,2
n3 , n12,Undirected,307,,,2
n3 , n67,Undirected,308,,,2
n3 , n10,Undirected,309,,,2
n3 , n50,Undirected,310,,,2
n3 , n96,Undirected,311,,,2
n3 , n83,Undirected,312,,,2
n3 , n30,Undirected,313,,,2
n3 , n37,Undirected,314,,,2
n3 , n38,Undirected,315,,,2
n3 , n94,Undirected,316,,,2
n3 , n48,Undirected,317,,,2
n3 , n85,Undirected,318,,,2
n3 , n11,Undirected,319,,,2
n3 , n77,Undirected,320,,,2
n3 , n20,Undirected,321,,,2
n3 , n41,Undirected,322,,,2
n3 , n57,Undirected,323,,,2
n3 , n80,Undirected,324,,,2
n3 , n0,Undirected,325,,,2
n3 , n46,Undirected,326,,,2
n3 , n58,Undirected,327,,,2
n3 , n98,Undirected,328,,,2
n3 , n22,Undirected,329,,,2
n3 , n23,Undirected,330,,,2
n3 , n63,Undirected,331,,,2
n3 , n32,Undirected,332,,,2
n3 , n61,Undirected,333,,,2
n3 , n99,Undirected,334,,,2
n3 , n17,Undirected,335,,,2
n3 , n64,Undirected,336,,,2
n3 , n13,Undirected,337,,,2
n3 , n39,Undirected,338,,,2
n3 , n27,Undirected,339,,,2
n3 , n66,Undirected,340,,,2
n3 , n31,Undirected,341,,,2
n3 , n49,Undirected,342,,,2
n3 , n74,Undirected,343,,,2
n3 , n75,Undirected,344,,,2
n3 , n56,Undirected,345,,,2
n3 , n4,Undirected,346,,,2
n3 , n36,Undirected,347,,,2
n3 , n6,Undirected,348,,,2
n3 , n79,Undirected,349,,,2
n3 , n86,Undirected,350,,,2
n3 , n52,Undirected,351,,,2
n3 , n89,Undirected,352,,,2
n3 , n40,Undirected,353,,,2
n3 , n93,Undirected,354,,,2
n3 , n1,Undirected,355,,,2
n3 , n82,Undirected,356,,,2
n3 , n90,Undirected,357,,,2
n3 , n8,Undirected,358,,,2
n3 , n34,Undirected,359,,,2
n3 , n44,Undirected,360,,,2
n3 , n88,Undirected,361,,,2
n3 , n14,Undirected,362,,,2
n3 , n43,Undirected,363,,,2
n3 , n24,Undirected,364,,,2
n3 , n33,Undirected,365,,,2
n3 , n73,Undirected,366,,,2
n3 , n97,Undirected,367,,,2
n3 , n5,Undirected,368,,,2
n3 , n19,Undirected,369,,,2
n3 , n47,Undirected,370,,,2
n3 , n69,Undirected,371,,,2
n3 , n28,Undirected,372,,,2
n3 , n68,Undirected,373,,,2
n3 , n62,Undirected,374,,,2
n3 , n59,Undirected,375,,,2
n3 , n2,Undirected,376,,,2
n3 , n35,Undirected,377,,,2
n3 , n72,Undirected,378,,,2
n3 , n76,Undirected,379,,,2
n3 , n51,Undirected,380,,,2
n3 , n53,Undirected,381,,,2
n3 , n26,Undirected,382,,,2
n3 , n84,Undirected,383,,,2
n3 , n15,Undirected,384,,,2
n3 , n29,Undirected,385,,,2
n3 , n87,Undirected,386,,,2
n3 , n21,Undirected,387,,,2
n3 , n7,Undirected,388,,,2
n3 , n18,Undirected,389,,,2
n3 , n16,Undirected,390,,,2
n3 , n71,Undirected,391,,,2
n3 , n25,Undirected,392,,,2
n3 , n55,Undirected,393,,,2
n3 , n91,Undirected,394,,,2
n3 , n70,Undirected,395,,,2
n4 , n9,Undirected,396,,,2
n4 , n54,Undirected,397,,,2
n4 , n95,Undirected,398,,,2
n4 , n81,Undirected,399,,,2
n4 , n65,Undirected,400,,,2
n4 , n92,Undirected,401,,,2
n4 , n60,Undirected,402,,,2
n4 , n78,Undirected,403,,,2
n4 , n42,Undirected,404,,,2
n4 , n45,Undirected,405,,,2
n4 , n12,Undirected,406,,,2
n4 , n67,Undirected,407,,,2
n4 , n10,Undirected,408,,,2
n4 , n50,Undirected,409,,,2
n4 , n96,Undirected,410,,,2
n4 , n83,Undirected,411,,,2
n4 , n30,Undirected,412,,,2
n4 , n37,Undirected,413,,,2
n4 , n38,Undirected,414,,,2
n4 , n94,Undirected,415,,,2
n4 , n48,Undirected,416,,,2
n4 , n85,Undirected,417,,,2
n4 , n11,Undirected,418,,,2
n4 , n77,Undirected,419,,,2
n4 , n20,Undirected,420,,,2
n4 , n41,Undirected,421,,,2
n4 , n57,Undirected,422,,,2
n4 , n80,Undirected,423,,,2
n4 , n0,Undirected,424,,,2
n4 , n46,Undirected,425,,,2
n4 , n58,Undirected,426,,,2
n4 , n98,Undirected,427,,,2
n4 , n22,Undirected,428,,,2
n4 , n23,Undirected,429,,,2
n4 , n63,Undirected,430,,,2
n4 , n32,Undirected,431,,,2
n4 , n61,Undirected,432,,,2
n4 , n99,Undirected,433,,,2
n4 , n17,Undirected,434,,,2
n4 , n3,Undirected,435,,,2
n4 , n64,Undirected,436,,,2
n4 , n13,Undirected,437,,,2
n4 , n39,Undirected,438,,,2
n4 , n27,Undirected,439,,,2
n4 , n66,Undirected,440,,,2
n4 , n31,Undirected,441,,,2
n4 , n49,Undirected,442,,,2
n4 , n74,Undirected,443,,,2
n4 , n75,Undirected,444,,,2
n4 , n56,Undirected,445,,,2
n4 , n36,Undirected,446,,,2
n4 , n6,Undirected,447,,,2
n4 , n79,Undirected,448,,,2
n4 , n86,Undirected,449,,,2
n4 , n52,Undirected,450,,,2
n4 , n89,Undirected,451,,,2
n4 , n40,Undirected,452,,,2
n4 , n93,Undirected,453,,,2
n4 , n1,Undirected,454,,,2
n4 , n82,Undirected,455,,,2
n4 , n90,Undirected,456,,,2
n4 , n8,Undirected,457,,,2
n4 , n34,Undirected,458,,,2
n4 , n44,Undirected,459,,,2
n4 , n88,Undirected,460,,,2
n4 , n14,Undirected,461,,,2
n4 , n43,Undirected,462,,,2
n4 , n24,Undirected,463,,,2
n4 , n33,Undirected,464,,,2
n4 , n73,Undirected,465,,,2
n4 , n97,Undirected,466,,,2
n4 , n5,Undirected,467,,,2
n4 , n19,Undirected,468,,,2
n4 , n47,Undirected,469,,,2
n4 , n69,Undirected,470,,,2
n4 , n28,Undirected,471,,,2
n4 , n68,Undirected,472,,,2
n4 , n62,Undirected,473,,,2
n4 , n59,Undirected,474,,,2
n4 , n2,Undirected,475,,,2
n4 , n35,Undirected,476,,,2
n4 , n72,Undirected,477,,,2
n4 , n76,Undirected,478,,,2
n4 , n51,Undirected,479,,,2
n4 , n53,Undirected,480,,,2
n4 , n26,Undirected,481,,,2
n4 , n84,Undirected,482,,,2
n4 , n15,Undirected,483,,,2
n4 , n29,Undirected,484,,,2
n4 , n87,Undirected,485,,,2
n4 , n21,Undirected,486,,,2
n4 , n7,Undirected,487,,,2
n4 , n18,Undirected,488,,,2
n4 , n16,Undirected,489,,,2
n4 , n71,Undirected,490,,,2
n4 , n25,Undirected,491,,,2
n4 , n55,Undirected,492,,,2
n4 , n91,Undirected,493,,,2
n4 , n70,Undirected,494,,,2
n5 , n9,Undirected,495,,,2
n5 , n54,Undirected,496,,,2
n5 , n95,Undirected,497,,,2
n5 , n81,Undirected,498,,,2
n5 , n65,Undirected,499,,,2
n5 , n92,Undirected,500,,,2
n5 , n60,Undirected,501,,,2
n5 , n78,Undirected,502,,,2
n5 , n42,Undirected,503,,,2
n5 , n45,Undirected,504,,,2
n5 , n12,Undirected,505,,,2
n5 , n67,Undirected,506,,,2
n5 , n10,Undirected,507,,,2
n5 , n50,Undirected,508,,,2
n5 , n96,Undirected,509,,,2
n5 , n83,Undirected,510,,,2
n5 , n30,Undirected,511,,,2
n5 , n37,Undirected,512,,,2
n5 , n38,Undirected,513,,,2
n5 , n94,Undirected,514,,,2
n5 , n48,Undirected,515,,,2
n5 , n85,Undirected,516,,,2
n5 , n11,Undirected,517,,,2
n5 , n77,Undirected,518,,,2
n5 , n20,Undirected,519,,,2
n5 , n41,Undirected,520,,,2
n5 , n57,Undirected,521,,,2
n5 , n80,Undirected,522,,,2
n5 , n0,Undirected,523,,,2
n5 , n46,Undirected,524,,,2
n5 , n58,Undirected,525,,,2
n5 , n98,Undirected,526,,,2
n5 , n22,Undirected,527,,,2
n5 , n23,Undirected,528,,,2
n5 , n63,Undirected,529,,,2
n5 , n32,Undirected,530,,,2
n5 , n61,Undirected,531,,,2
n5 , n99,Undirected,532,,,2
n5 , n17,Undirected,533,,,2
n5 , n3,Undirected,534,,,2
n5 , n64,Undirected,535,,,2
n5 , n13,Undirected,536,,,2
n5 , n39,Undirected,537,,,2
n5 , n27,Undirected,538,,,2
n5 , n66,Undirected,539,,,2
n5 , n31,Undirected,540,,,2
n5 , n49,Undirected,541,,,2
n5 , n74,Undirected,542,,,2
n5 , n75,Undirected,543,,,2
n5 , n56,Undirected,544,,,2
n5 , n4,Undirected,545,,,2
n5 , n36,Undirected,546,,,2
n5 , n6,Undirected,547,,,2
n5 , n79,Undirected,548,,,2
n5 , n86,Undirected,549,,,2
n5 , n52,Undirected,550,,,2
n5 , n89,Undirected,551,,,2
n5 , n40,Undirected,552,,,2
n5 , n93,Undirected,553,,,2
n5 , n1,Undirected,554,,,2
n5 , n82,Undirected,555,,,2
n5 , n90,Undirected,556,,,2
n5 , n8,Undirected,557,,,2
n5 , n34,Undirected,558,,,2
n5 , n44,Undirected,559,,,2
n5 , n88,Undirected,560,,,2
n5 , n14,Undirected,561,,,2
n5 , n43,Undirected,562,,,2
n5 , n24,Undirected,563,,,2
n5 , n33,Undirected,564,,,2
n5 , n73,Undirected,565,,,2
n5 , n97,Undirected,566,,,2
n5 , n19,Undirected,567,,,2
n5 , n47,Undirected,568,,,2
n5 , n69,Undirected,569,,,2
n5 , n28,Undirected,570,,,2
n5 , n68,Undirected,571,,,2
n5 , n62,Undirected,572,,,2
n5 , n59,Undirected,573,,,2
n5 , n2,Undirected,574,,,2
n5 , n35,Undirected,575,,,2
n5 , n72,Undirected,576,,,2
n5 , n76,Undirected,577,,,2
n5 , n51,Undirected,578,,,2
n5 , n53,Undirected,579,,,2
n5 , n26,Undirected,580,,,2
n5 , n84,Undirected,581,,,2
n5 , n15,Undirected,582,,,2
n5 , n29,Undirected,583,,,2
n5 , n87,Undirected,584,,,2
n5 , n21,Undirected,585,,,2
n5 , n7,Undirected,586,,,2
n5 , n18,Undirected,587,,,2
n5 , n16,Undirected,588,,,2
n5 , n71,Undirected,589,,,2
n5 , n25,Undirected,590,,,2
n5 , n55,Undirected,591,,,2
n5 , n91,Undirected,592,,,2
n5 , n70,Undirected,593,,,2
n6 , n9,Undirected,594,,,2
n6 , n54,Undirected,595,,,2
n6 , n95,Undirected,596,,,2
n6 , n81,Undirected,597,,,2
n6 , n65,Undirected,598,,,2
n6 , n92,Undirected,599,,,2
n6 , n60,Undirected,600,,,2
n6 , n78,Undirected,601,,,2
n6 , n42,Undirected,602,,,2
n6 , n45,Undirected,603,,,2
n6 , n12,Undirected,604,,,2
n6 , n67,Undirected,605,,,2
n6 , n10,Undirected,606,,,2
n6 , n50,Undirected,607,,,2
n6 , n96,Undirected,608,,,2
n6 , n83,Undirected,609,,,2
n6 , n30,Undirected,610,,,2
n6 , n37,Undirected,611,,,2
n6 , n38,Undirected,612,,,2
n6 , n94,Undirected,613,,,2
n6 , n48,Undirected,614,,,2
n6 , n85,Undirected,615,,,2
n6 , n11,Undirected,616,,,2
n6 , n77,Undirected,617,,,2
n6 , n20,Undirected,618,,,2
n6 , n41,Undirected,619,,,2
n6 , n57,Undirected,620,,,2
n6 , n80,Undirected,621,,,2
n6 , n0,Undirected,622,,,2
n6 , n46,Undirected,623,,,2
n6 , n58,Undirected,624,,,2
n6 , n98,Undirected,625,,,2
n6 , n22,Undirected,626,,,2
n6 , n23,Undirected,627,,,2
n6 , n63,Undirected,628,,,2
n6 , n32,Undirected,629,,,2
n6 , n61,Undirected,630,,,2
n6 , n99,Undirected,631,,,2
n6 , n17,Undirected,632,,,2
n6 , n3,Undirected,633,,,2
n6 , n64,Undirected,634,,,2
n6 , n13,Undirected,635,,,2
n6 , n39,Undirected,636,,,2
n6 , n27,Undirected,637,,,2
n6 , n66,Undirected,638,,,2
n6 , n31,Undirected,639,,,2
n6 , n49,Undirected,640,,,2
n6 , n74,Undirected,641,,,2
n6 , n75,Undirected,642,,,2
n6 , n56,Undirected,643,,,2
n6 , n4,Undirected,644,,,2
n6 , n36,Undirected,645,,,2
n6 , n79,Undirected,646,,,2
n6 , n86,Undirected,647,,,2
n6 , n52,Undirected,648,,,2
n6 , n89,Undirected,649,,,2
n6 , n40,Undirected,650,,,2
n6 , n93,Undirected,651,,,2
n6 , n1,Undirected,652,,,2
n6 , n82,Undirected,653,,,2
n6 , n90,Undirected,654,,,2
n6 , n8,Undirected,655,,,2
n6 , n34,Undirected,656,,,2
n6 , n44,Undirected,657,,,2
n6 , n88,Undirected,658,,,2
n6 , n14,Undirected,659,,,2
n6 , n43,Undirected,660,,,2
n6 , n24,Undirected,661,,,2
n6 , n33,Undirected,662,,,2
n6 , n73,Undirected,663,,,2
n6 , n97,Undirected,664,,,2
n6 , n5,Undirected,665,,,2
n6 , n19,Undirected,666,,,2
n6 , n47,Undirected,667,,,2
n6 , n69,Undirected,668,,,2
n6 , n28,Undirected,669,,,2
n6 , n68,Undirected,670,,,2
n6 , n62,Undirected,671,,,2
n6 , n59,Undirected,672,,,2
n6 , n2,Undirected,673,,,2
n6 , n35,Undirected,674,,,2
n6 , n72,Undirected,675,,,2
n6 , n76,Undirected,676,,,2
n6 , n51,Undirected,677,,,2
n6 , n53,Undirected,678,,,2
n6 , n26,Undirected,679,,,2
n6 , n84,Undirected,680,,,2
n6 , n15,Undirected,681,,,2
n6 , n29,Undirected,682,,,2
n6 , n87,Undirected,683,,,2
n6 , n21,Undirected,684,,,2
n6 , n7,Undirected,685,,,2
n6 , n18,Undirected,686,,,2
n6 , n16,Undirected,687,,,2
n6 , n71,Undirected,688,,,2
n6 , n25,Undirected,689,,,2
n6 , n55,Undirected,690,,,2
n6 , n91,Undirected,691,,,2
n6 , n70,Undirected,692,,,2
n7 , n4,Undirected,693,,,2
n7 , n0,Undirected,694,,,2
n7 , n2,Undirected,695,,,2
n7 , n6,Undirected,696,,,2
n7 , n5,Undirected,697,,,2
n7 , n3,Undirected,698,,,2
n7 , n1,Undirected,699,,,2
n8 , n4,Undirected,700,,,2
n8 , n0,Undirected,701,,,2
n8 , n2,Undirected,702,,,2
n8 , n6,Undirected,703,,,2
n8 , n5,Undirected,704,,,2
n8 , n3,Undirected,705,,,2
n8 , n1,Undirected,706,,,2
n9 , n4,Undirected,707,,,2
n9 , n0,Undirected,708,,,2
n9 , n2,Undirected,709,,,2
n9 , n6,Undirected,710,,,2
n9 , n5,Undirected,711,,,2
n9 , n3,Undirected,712,,,2
n9 , n1,Undirected,713,,,2
n10 , n4,Undirected,714,,,2
n10 , n0,Undirected,715,,,2
n10 , n2,Undirected,716,,,2
n10 , n6,Undirected,717,,,2
n10 , n5,Undirected,718,,,2
n10 , n3,Undirected,719,,,2
n10 , n1,Undirected,720,,,2
n11 , n4,Undirected,721,,,2
n11 , n0,Undirected,722,,,2
n11 , n2,Undirected,723,,,2
n11 , n6,Undirected,724,,,2
n11 , n5,Undirected,725,,,2
n11 , n3,Undirected,726,,,2
n11 , n1,Undirected,727,,,2
n12 , n4,Undirected,728,,,2
n12 , n0,Undirected,729,,,2
n12 , n2,Undirected,730,,,2
n12 , n6,Undirected,731,,,2
n12 , n5,Undirected,732,,,2
n12 , n3,Undirected,733,,,2
n12 , n1,Undirected,734,,,2
n13 , n4,Undirected,735,,,2
n13 , n0,Undirected,736,,,2
n13 , n2,Undirected,737,,,2
n13 , n6,Undirected,738,,,2
n13 , n5,Undirected,739,,,2
n13 , n3,Undirected,740,,,2
n13 , n1,Undirected,741,,,2
n14 , n4,Undirected,742,,,2
n14 , n0,Undirected,743,,,2
n14 , n2,Undirected,744,,,2
n14 , n6,Undirected,745,,,2
n14 , n5,Undirected,746,,,2
n14 , n3,Undirected,747,,,2
n14 , n1,Undirected,748,,,2
n15 , n4,Undirected,749,,,2
n15 , n0,Undirected,750,,,2
n15 , n2,Undirected,751,,,2
n15 , n6,Undirected,752,,,2
n15 , n5,Undirected,753,,,2
n15 , n3,Undirected,754,,,2
n15 , n1,Undirected,755,,,2
n16 , n4,Undirected,756,,,2
n16 , n0,Undirected,757,,,2
n16 , n2,Undirected,758,,,2
n16 , n6,Undirected,759,,,2
n16 , n5,Undirected,760,,,2
n16 , n3,Undirected,761,,,2
n16 , n1,Undirected,762,,,2
n17 , n4,Undirected,763,,,2
n17 , n0,Undirected,764,,,2
n17 , n2,Undirected,765,,,2
n17 , n6,Undirected,766,,,2
n17 , n5,Undirected,767,,,2
n17 , n3,Undirected,768,,,2
n17 , n1,Undirected,769,,,2
n18 , n4,Undirected,770,,,2
n18 , n0,Undirected,771,,,2
n18 , n2,Undirected,772,,,2
n18 , n6,Undirected,773,,,2
n18 , n5,Undirected,774,,,2
