Source,Target,Type,Id,Label,timeset,Weight
n9 , n78,Undirected,184,,,2
n9 , n16,Undirected,185,,,2
n9 , n39,Undirected,186,,,2
n9 , n24,Undirected,187,,,2
n9 , n88,Undirected,188,,,2
n9 , n75,Undirected,189,,,2
n9 , n91,Undirected,190,,,2
n9 , n51,Undirected,191,,,2
n10 , n12,Undirected,192,,,2
n10 , n26,Undirected,193,,,2
n10 , n40,Undirected,194,,,2
n10 , n49,Undirected,195,,,2
n10 , n55,Undirected,196,,,2
n10 , n20,Undirected,197,,,2
n10 , n54,Undirected,198,,,2
n10 , n14,Undirected,199,,,2
n10 , n27,Undirected,200,,,2
n10 , n67,Undirected,201,,,2
n10 , n74,Undirected,202,,,2
n10 , n52,Undirected,203,,,2
n10 , n90,Undirected,204,,,2
n10 , n30,Undirected,205,,,2
n10 , n80,Undirected,206,,,2
n10 , n48,Undirected,207,,,2
n10 , n41,Undirected,208,,,2
n10 , n58,Undirected,209,,,2
n10 , n29,Undirected,210,,,2
n10 , n56,Undirected,211,,,2
n10 , n95,Undirected,212,,,2
n10 , n13,Undirected,213,,,2
n10 , n4,Undirected,214,,,2
n10 , n64,Undirected,215,,,2
n10 , n39,Undirected,216,,,2
n10 , n19,Undirected,217,,,2
n10 , n22,Undirected,218,,,2
n10 , n28,Undirected,219,,,2
n10 , n85,Undirected,220,,,2
n10 , n96,Undirected,221,,,2
n10 , n77,Undirected,222,,,2
n11 , n34,Undirected,223,,,2
n11 , n42,Undirected,224,,,2
n11 , n50,Undirected,225,,,2
n11 , n33,Undirected,226,,,2
n11 , n61,Undirected,227,,,2
n11 , n55,Undirected,228,,,2
n11 , n84,Undirected,229,,,2
n11 , n20,Undirected,230,,,2
n11 , n47,Undirected,231,,,2
n11 , n45,Undirected,232,,,2
n11 , n99,Undirected,233,,,2
n11 , n93,Undirected,234,,,2
n12 , n48,Undirected,235,,,2
n12 , n29,Undirected,236,,,2
n12 , n71,Undirected,237,,,2
n12 , n92,Undirected,238,,,2
n12 , n40,Undirected,239,,,2
n12 , n56,Undirected,240,,,2
n12 , n55,Undirected,241,,,2
n12 , n20,Undirected,242,,,2
n12 , n95,Undirected,243,,,2
n12 , n13,Undirected,244,,,2
n12 , n54,Undirected,245,,,2
n12 , n10,Undirected,246,,,2
n12 , n64,Undirected,247,,,2
n12 , n14,Undirected,248,,,2
n12 , n27,Undirected,249,,,2
n12 , n67,Undirected,250,,,2
n12 , n19,Undirected,251,,,2
n12 , n22,Undirected,252,,,2
n12 , n28,Undirected,253,,,2
n12 , n62,Undirected,254,,,2
n12 , n96,Undirected,255,,,2
n12 , n74,Undirected,256,,,2
n12 , n30,Undirected,257,,,2
n12 , n80,Undirected,258,,,2
n13 , n12,Undirected,259,,,2
n13 , n40,Undirected,260,,,2
n13 , n55,Undirected,261,,,2
n13 , n20,Undirected,262,,,2
n13 , n54,Undirected,263,,,2
n13 , n14,Undirected,264,,,2
n13 , n27,Undirected,265,,,2
n13 , n67,Undirected,266,,,2
n13 , n74,Undirected,267,,,2
n13 , n68,Undirected,268,,,2
n13 , n30,Undirected,269,,,2
n13 , n80,Undirected,270,,,2
n13 , n48,Undirected,271,,,2
n13 , n41,Undirected,272,,,2
n13 , n29,Undirected,273,,,2
n13 , n71,Undirected,274,,,2
n13 , n92,Undirected,275,,,2
n13 , n56,Undirected,276,,,2
n13 , n95,Undirected,277,,,2
n13 , n10,Undirected,278,,,2
n13 , n64,Undirected,279,,,2
n13 , n19,Undirected,280,,,2
n13 , n22,Undirected,281,,,2
n13 , n28,Undirected,282,,,2
n13 , n85,Undirected,283,,,2
n13 , n62,Undirected,284,,,2
n13 , n96,Undirected,285,,,2
n13 , n77,Undirected,286,,,2
n14 , n12,Undirected,287,,,2
n14 , n40,Undirected,288,,,2
n14 , n49,Undirected,289,,,2
n14 , n55,Undirected,290,,,2
n14 , n20,Undirected,291,,,2
n14 , n54,Undirected,292,,,2
n14 , n27,Undirected,293,,,2
n14 , n67,Undirected,294,,,2
n14 , n74,Undirected,295,,,2
n14 , n52,Undirected,296,,,2
n14 , n90,Undirected,297,,,2
n14 , n30,Undirected,298,,,2
n14 , n48,Undirected,299,,,2
n14 , n41,Undirected,300,,,2
n14 , n58,Undirected,301,,,2
n14 , n29,Undirected,302,,,2
n14 , n56,Undirected,303,,,2
n14 , n95,Undirected,304,,,2
n14 , n13,Undirected,305,,,2
n14 , n10,Undirected,306,,,2
n14 , n42,Undirected,307,,,2
n14 , n64,Undirected,308,,,2
n14 , n61,Undirected,309,,,2
n14 , n19,Undirected,310,,,2
n14 , n22,Undirected,311,,,2
n14 , n28,Undirected,312,,,2
n14 , n85,Undirected,313,,,2
n14 , n96,Undirected,314,,,2
n14 , n77,Undirected,315,,,2
n15 , n38,Undirected,316,,,2
n15 , n5,Undirected,317,,,2
n15 , n32,Undirected,318,,,2
n15 , n31,Undirected,319,,,2
n15 , n69,Undirected,320,,,2
n15 , n23,Undirected,321,,,2
n15 , n60,Undirected,322,,,2
n15 , n72,Undirected,323,,,2
n15 , n98,Undirected,324,,,2
n15 , n65,Undirected,325,,,2
n15 , n21,Undirected,326,,,2
n15 , n73,Undirected,327,,,2
n15 , n53,Undirected,328,,,2
n15 , n83,Undirected,329,,,2
n15 , n88,Undirected,330,,,2
n15 , n91,Undirected,331,,,2
n16 , n1,Undirected,332,,,2
n16 , n57,Undirected,333,,,2
n16 , n17,Undirected,334,,,2
n16 , n9,Undirected,335,,,2
n16 , n5,Undirected,336,,,2
n16 , n31,Undirected,337,,,2
n16 , n89,Undirected,338,,,2
n16 , n26,Undirected,339,,,2
n16 , n49,Undirected,340,,,2
n16 , n23,Undirected,341,,,2
n16 , n94,Undirected,342,,,2
n16 , n4,Undirected,343,,,2
n16 , n36,Undirected,344,,,2
n16 , n78,Undirected,345,,,2
n16 , n39,Undirected,346,,,2
n16 , n24,Undirected,347,,,2
n16 , n88,Undirected,348,,,2
n16 , n75,Undirected,349,,,2
n16 , n91,Undirected,350,,,2
n16 , n51,Undirected,351,,,2
n17 , n1,Undirected,352,,,2
n17 , n59,Undirected,353,,,2
n17 , n0,Undirected,354,,,2
n17 , n9,Undirected,355,,,2
n17 , n37,Undirected,356,,,2
n17 , n25,Undirected,357,,,2
n17 , n94,Undirected,358,,,2
n17 , n36,Undirected,359,,,2
n17 , n66,Undirected,360,,,2
n17 , n16,Undirected,361,,,2
n17 , n24,Undirected,362,,,2
n17 , n79,Undirected,363,,,2
n17 , n75,Undirected,364,,,2
n17 , n7,Undirected,365,,,2
n17 , n51,Undirected,366,,,2
n18 , n76,Undirected,367,,,2
n18 , n38,Undirected,368,,,2
n18 , n57,Undirected,369,,,2
n18 , n58,Undirected,370,,,2
n18 , n5,Undirected,371,,,2
n18 , n81,Undirected,372,,,2
n18 , n31,Undirected,373,,,2
n18 , n69,Undirected,374,,,2
n18 , n89,Undirected,375,,,2
n18 , n44,Undirected,376,,,2
n18 , n49,Undirected,377,,,2
n18 , n23,Undirected,378,,,2
n18 , n60,Undirected,379,,,2
n18 , n72,Undirected,380,,,2
n18 , n4,Undirected,381,,,2
n18 , n65,Undirected,382,,,2
n18 , n6,Undirected,383,,,2
n18 , n78,Undirected,384,,,2
n18 , n73,Undirected,385,,,2
n18 , n2,Undirected,386,,,2
n18 , n53,Undirected,387,,,2
n18 , n52,Undirected,388,,,2
n18 , n90,Undirected,389,,,2
n18 , n91,Undirected,390,,,2
n19 , n12,Undirected,391,,,2
n19 , n40,Undirected,392,,,2
n19 , n55,Undirected,393,,,2
n19 , n20,Undirected,394,,,2
n19 , n54,Undirected,395,,,2
n19 , n14,Undirected,396,,,2
n19 , n27,Undirected,397,,,2
n19 , n33,Undirected,398,,,2
n19 , n67,Undirected,399,,,2
n19 , n74,Undirected,400,,,2
n19 , n30,Undirected,401,,,2
n19 , n80,Undirected,402,,,2
n19 , n48,Undirected,403,,,2
n19 , n41,Undirected,404,,,2
n19 , n58,Undirected,405,,,2
n19 , n29,Undirected,406,,,2
n19 , n92,Undirected,407,,,2
n19 , n56,Undirected,408,,,2
n19 , n95,Undirected,409,,,2
n19 , n13,Undirected,410,,,2
n19 , n10,Undirected,411,,,2
n19 , n42,Undirected,412,,,2
n19 , n64,Undirected,413,,,2
n19 , n61,Undirected,414,,,2
n19 , n22,Undirected,415,,,2
n19 , n28,Undirected,416,,,2
n19 , n96,Undirected,417,,,2
n19 , n77,Undirected,418,,,2
n20 , n48,Undirected,419,,,2
n20 , n12,Undirected,420,,,2
n20 , n58,Undirected,421,,,2
n20 , n29,Undirected,422,,,2
n20 , n92,Undirected,423,,,2
n20 , n40,Undirected,424,,,2
n20 , n56,Undirected,425,,,2
n20 , n55,Undirected,426,,,2
n20 , n95,Undirected,427,,,2
n20 , n13,Undirected,428,,,2
n20 , n54,Undirected,429,,,2
n20 , n10,Undirected,430,,,2
n20 , n42,Undirected,431,,,2
n20 , n64,Undirected,432,,,2
n20 , n14,Undirected,433,,,2
n20 , n27,Undirected,434,,,2
n20 , n33,Undirected,435,,,2
n20 , n61,Undirected,436,,,2
n20 , n11,Undirected,437,,,2
n20 , n19,Undirected,438,,,2
n20 , n28,Undirected,439,,,2
n20 , n96,Undirected,440,,,2
n20 , n74,Undirected,441,,,2
n20 , n30,Undirected,442,,,2
n21 , n38,Undirected,443,,,2
n21 , n5,Undirected,444,,,2
n21 , n32,Undirected,445,,,2
n21 , n31,Undirected,446,,,2
n21 , n69,Undirected,447,,,2
n21 , n23,Undirected,448,,,2
n21 , n60,Undirected,449,,,2
n21 , n72,Undirected,450,,,2
n21 , n98,Undirected,451,,,2
n21 , n65,Undirected,452,,,2
n21 , n15,Undirected,453,,,2
n21 , n73,Undirected,454,,,2
n21 , n53,Undirected,455,,,2
n21 , n83,Undirected,456,,,2
n22 , n12,Undirected,457,,,2
n22 , n46,Undirected,458,,,2
n22 , n54,Undirected,459,,,2
n22 , n14,Undirected,460,,,2
n22 , n27,Undirected,461,,,2
n22 , n67,Undirected,462,,,2
n22 , n86,Undirected,463,,,2
n22 , n74,Undirected,464,,,2
n22 , n68,Undirected,465,,,2
n22 , n30,Undirected,466,,,2
n22 , n80,Undirected,467,,,2
n22 , n48,Undirected,468,,,2
n22 , n41,Undirected,469,,,2
n22 , n29,Undirected,470,,,2
n22 , n71,Undirected,471,,,2
n22 , n92,Undirected,472,,,2
n22 , n56,Undirected,473,,,2
n22 , n95,Undirected,474,,,2
n22 , n13,Undirected,475,,,2
n22 , n10,Undirected,476,,,2
n22 , n70,Undirected,477,,,2
n22 , n64,Undirected,478,,,2
n22 , n19,Undirected,479,,,2
n22 , n28,Undirected,480,,,2
n22 , n85,Undirected,481,,,2
n22 , n62,Undirected,482,,,2
n22 , n63,Undirected,483,,,2
n22 , n77,Undirected,484,,,2
n23 , n57,Undirected,485,,,2
n23 , n9,Undirected,486,,,2
n23 , n5,Undirected,487,,,2
n23 , n31,Undirected,488,,,2
n23 , n69,Undirected,489,,,2
n23 , n89,Undirected,490,,,2
n23 , n98,Undirected,491,,,2
n23 , n21,Undirected,492,,,2
n23 , n18,Undirected,493,,,2
n23 , n73,Undirected,494,,,2
n23 , n83,Undirected,495,,,2
n23 , n88,Undirected,496,,,2
n23 , n90,Undirected,497,,,2
n23 , n91,Undirected,498,,,2
n23 , n38,Undirected,499,,,2
n23 , n81,Undirected,500,,,2
n23 , n60,Undirected,501,,,2
n23 , n72,Undirected,502,,,2
n23 , n4,Undirected,503,,,2
n23 , n65,Undirected,504,,,2
n23 , n78,Undirected,505,,,2
n23 , n15,Undirected,506,,,2
n23 , n16,Undirected,507,,,2
n23 , n2,Undirected,508,,,2
n23 , n53,Undirected,509,,,2
n24 , n1,Undirected,510,,,2
n24 , n59,Undirected,511,,,2
n24 , n0,Undirected,512,,,2
n24 , n17,Undirected,513,,,2
n24 , n9,Undirected,514,,,2
n24 , n37,Undirected,515,,,2
n24 , n35,Undirected,516,,,2
n24 , n25,Undirected,517,,,2
n24 , n94,Undirected,518,,,2
n24 , n36,Undirected,519,,,2
n24 , n97,Undirected,520,,,2
n24 , n66,Undirected,521,,,2
n24 , n87,Undirected,522,,,2
n24 , n16,Undirected,523,,,2
n24 , n79,Undirected,524,,,2
n24 , n75,Undirected,525,,,2
n24 , n7,Undirected,526,,,2
n24 , n51,Undirected,527,,,2
n25 , n1,Undirected,528,,,2
n25 , n59,Undirected,529,,,2
n25 , n0,Undirected,530,,,2
n25 , n17,Undirected,531,,,2
n25 , n37,Undirected,532,,,2
n25 , n35,Undirected,533,,,2
n25 , n94,Undirected,534,,,2
n25 , n36,Undirected,535,,,2
n25 , n97,Undirected,536,,,2
n25 , n66,Undirected,537,,,2
n25 , n87,Undirected,538,,,2
n25 , n24,Undirected,539,,,2
n25 , n79,Undirected,540,,,2
n25 , n3,Undirected,541,,,2
n25 , n8,Undirected,542,,,2
n25 , n43,Undirected,543,,,2
n25 , n75,Undirected,544,,,2
n25 , n82,Undirected,545,,,2
n25 , n7,Undirected,546,,,2
n25 , n51,Undirected,547,,,2
n26 , n0,Undirected,548,,,2
n26 , n9,Undirected,549,,,2
n26 , n41,Undirected,550,,,2
n26 , n81,Undirected,551,,,2
n26 , n89,Undirected,552,,,2
n26 , n49,Undirected,553,,,2
n26 , n37,Undirected,554,,,2
n26 , n95,Undirected,555,,,2
n26 , n94,Undirected,556,,,2
n26 , n4,Undirected,557,,,2
n26 , n36,Undirected,558,,,2
n26 , n10,Undirected,559,,,2
n26 , n78,Undirected,560,,,2
n26 , n27,Undirected,561,,,2
n26 , n16,Undirected,562,,,2
n26 , n39,Undirected,563,,,2
n26 , n85,Undirected,564,,,2
n26 , n75,Undirected,565,,,2
n26 , n52,Undirected,566,,,2
n26 , n82,Undirected,567,,,2
n26 , n90,Undirected,568,,,2
n26 , n77,Undirected,569,,,2
n26 , n51,Undirected,570,,,2
n27 , n12,Undirected,571,,,2
n27 , n89,Undirected,572,,,2
n27 , n26,Undirected,573,,,2
n27 , n40,Undirected,574,,,2
n27 , n49,Undirected,575,,,2
n27 , n55,Undirected,576,,,2
n27 , n20,Undirected,577,,,2
n27 , n14,Undirected,578,,,2
n27 , n67,Undirected,579,,,2
n27 , n74,Undirected,580,,,2
n27 , n52,Undirected,581,,,2
n27 , n90,Undirected,582,,,2
n27 , n30,Undirected,583,,,2
n27 , n48,Undirected,584,,,2
n27 , n41,Undirected,585,,,2
n27 , n58,Undirected,586,,,2
n27 , n95,Undirected,587,,,2
n27 , n13,Undirected,588,,,2
n27 , n4,Undirected,589,,,2
n27 , n10,Undirected,590,,,2
n27 , n42,Undirected,591,,,2
n27 , n39,Undirected,592,,,2
n27 , n2,Undirected,593,,,2
n27 , n61,Undirected,594,,,2
n27 , n19,Undirected,595,,,2
n27 , n22,Undirected,596,,,2
n27 , n85,Undirected,597,,,2
n27 , n96,Undirected,598,,,2
n27 , n77,Undirected,599,,,2
n28 , n48,Undirected,600,,,2
n28 , n12,Undirected,601,,,2
n28 , n29,Undirected,602,,,2
n28 , n71,Undirected,603,,,2
n28 , n92,Undirected,604,,,2
n28 , n56,Undirected,605,,,2
n28 , n55,Undirected,606,,,2
n28 , n20,Undirected,607,,,2
n28 , n13,Undirected,608,,,2
n28 , n54,Undirected,609,,,2
n28 , n10,Undirected,610,,,2
n28 , n64,Undirected,611,,,2
n28 , n14,Undirected,612,,,2
n28 , n19,Undirected,613,,,2
n28 , n22,Undirected,614,,,2
n28 , n62,Undirected,615,,,2
n28 , n74,Undirected,616,,,2
n28 , n30,Undirected,617,,,2
n28 , n80,Undirected,618,,,2
n29 , n48,Undirected,619,,,2
n29 , n12,Undirected,620,,,2
n29 , n71,Undirected,621,,,2
n29 , n92,Undirected,622,,,2
n29 , n56,Undirected,623,,,2
n29 , n20,Undirected,624,,,2
n29 , n13,Undirected,625,,,2
n29 , n54,Undirected,626,,,2
n29 , n10,Undirected,627,,,2
n29 , n70,Undirected,628,,,2
n29 , n64,Undirected,629,,,2
n29 , n14,Undirected,630,,,2
n29 , n67,Undirected,631,,,2
n29 , n86,Undirected,632,,,2
n29 , n19,Undirected,633,,,2
n29 , n22,Undirected,634,,,2
n29 , n28,Undirected,635,,,2
n29 , n62,Undirected,636,,,2
n29 , n74,Undirected,637,,,2
n29 , n68,Undirected,638,,,2
n29 , n30,Undirected,639,,,2
n29 , n80,Undirected,640,,,2
n30 , n12,Undirected,641,,,2
n30 , n40,Undirected,642,,,2
n30 , n55,Undirected,643,,,2
n30 , n20,Undirected,644,,,2
n30 , n54,Undirected,645,,,2
n30 , n14,Undirected,646,,,2
n30 , n27,Undirected,647,,,2
n30 , n67,Undirected,648,,,2
n30 , n74,Undirected,649,,,2
n30 , n80,Undirected,650,,,2
n30 , n48,Undirected,651,,,2
n30 , n41,Undirected,652,,,2
n30 , n29,Undirected,653,,,2
n30 , n71,Undirected,654,,,2
n30 , n92,Undirected,655,,,2
n30 , n56,Undirected,656,,,2
n30 , n95,Undirected,657,,,2
n30 , n13,Undirected,658,,,2
n30 , n10,Undirected,659,,,2
n30 , n64,Undirected,660,,,2
n30 , n19,Undirected,661,,,2
n30 , n22,Undirected,662,,,2
n30 , n28,Undirected,663,,,2
n30 , n85,Undirected,664,,,2
n30 , n62,Undirected,665,,,2
n30 , n96,Undirected,666,,,2
n30 , n77,Undirected,667,,,2
n31 , n57,Undirected,668,,,2
n31 , n9,Undirected,669,,,2
n31 , n5,Undirected,670,,,2
n31 , n69,Undirected,671,,,2
n31 , n89,Undirected,672,,,2
n31 , n98,Undirected,673,,,2
n31 , n21,Undirected,674,,,2
n31 , n18,Undirected,675,,,2
n31 , n73,Undirected,676,,,2
n31 , n83,Undirected,677,,,2
n31 , n88,Undirected,678,,,2
n31 , n90,Undirected,679,,,2
n31 , n91,Undirected,680,,,2
n31 , n38,Undirected,681,,,2
n31 , n32,Undirected,682,,,2
n31 , n81,Undirected,683,,,2
n31 , n23,Undirected,684,,,2
n31 , n60,Undirected,685,,,2
n31 , n72,Undirected,686,,,2
n31 , n4,Undirected,687,,,2
n31 , n65,Undirected,688,,,2
n31 , n78,Undirected,689,,,2
n31 , n15,Undirected,690,,,2
n31 , n16,Undirected,691,,,2
n31 , n2,Undirected,692,,,2
n31 , n53,Undirected,693,,,2
n32 , n38,Undirected,694,,,2
n32 , n5,Undirected,695,,,2
n32 , n31,Undirected,696,,,2
n32 , n69,Undirected,697,,,2
n32 , n60,Undirected,698,,,2
n32 , n72,Undirected,699,,,2
n32 , n98,Undirected,700,,,2
n32 , n65,Undirected,701,,,2
n32 , n21,Undirected,702,,,2
n32 , n15,Undirected,703,,,2
n32 , n73,Undirected,704,,,2
n32 , n53,Undirected,705,,,2
n32 , n83,Undirected,706,,,2
n33 , n48,Undirected,707,,,2
n33 , n58,Undirected,708,,,2
n33 , n40,Undirected,709,,,2
n33 , n55,Undirected,710,,,2
n33 , n20,Undirected,711,,,2
n33 , n99,Undirected,712,,,2
n33 , n34,Undirected,713,,,2
n33 , n42,Undirected,714,,,2
n33 , n50,Undirected,715,,,2
n33 , n61,Undirected,716,,,2
n33 , n11,Undirected,717,,,2
n33 , n19,Undirected,718,,,2
n33 , n84,Undirected,719,,,2
n33 , n96,Undirected,720,,,2
n33 , n45,Undirected,721,,,2
n33 , n93,Undirected,722,,,2
n34 , n76,Undirected,723,,,2
n34 , n58,Undirected,724,,,2
n34 , n40,Undirected,725,,,2
n34 , n44,Undirected,726,,,2
n34 , n55,Undirected,727,,,2
n34 , n99,Undirected,728,,,2
n34 , n42,Undirected,729,,,2
n34 , n50,Undirected,730,,,2
n34 , n6,Undirected,731,,,2
n34 , n33,Undirected,732,,,2
n34 , n2,Undirected,733,,,2
n34 , n61,Undirected,734,,,2
n34 , n11,Undirected,735,,,2
n34 , n84,Undirected,736,,,2
n34 , n47,Undirected,737,,,2
n34 , n45,Undirected,738,,,2
n34 , n93,Undirected,739,,,2
n35 , n1,Undirected,740,,,2
n35 , n59,Undirected,741,,,2
n35 , n0,Undirected,742,,,2
n35 , n37,Undirected,743,,,2
n35 , n25,Undirected,744,,,2
n35 , n94,Undirected,745,,,2
n35 , n36,Undirected,746,,,2
n35 , n97,Undirected,747,,,2
n35 , n66,Undirected,748,,,2
n35 , n87,Undirected,749,,,2
n35 , n24,Undirected,750,,,2
n35 , n79,Undirected,751,,,2
n35 , n3,Undirected,752,,,2
n35 , n8,Undirected,753,,,2
n35 , n43,Undirected,754,,,2
n35 , n82,Undirected,755,,,2
n35 , n7,Undirected,756,,,2
n36 , n0,Undirected,757,,,2
n36 , n17,Undirected,758,,,2
n36 , n9,Undirected,759,,,2
n36 , n26,Undirected,760,,,2
n36 , n49,Undirected,761,,,2
n36 , n37,Undirected,762,,,2
n36 , n25,Undirected,763,,,2
n36 , n94,Undirected,764,,,2
n36 , n24,Undirected,765,,,2
n36 , n43,Undirected,766,,,2
n36 , n51,Undirected,767,,,2
n36 , n1,Undirected,768,,,2
n36 , n59,Undirected,769,,,2
n36 , n35,Undirected,770,,,2
n36 , n4,Undirected,771,,,2
n36 , n97,Undirected,772,,,2
n36 , n66,Undirected,773,,,2
n36 , n78,Undirected,774,,,2
