Source,Target,Type,Id,Label,timeset,Weight
n1 , n20,Undirected,172,,,2
n1 , n344,Undirected,173,,,2
n1 , n459,Undirected,174,,,2
n1 , n78,Undirected,175,,,2
n1 , n347,Undirected,176,,,2
n1 , n455,Undirected,177,,,2
n1 , n27,Undirected,178,,,2
n1 , n48,Undirected,179,,,2
n1 , n239,Undirected,180,,,2
n1 , n294,Undirected,181,,,2
n1 , n291,Undirected,182,,,2
n1 , n498,Undirected,183,,,2
n2 , n222,Undirected,184,,,2
n2 , n437,Undirected,185,,,2
n2 , n390,Undirected,186,,,2
n2 , n418,Undirected,187,,,2
n2 , n88,Undirected,188,,,2
n2 , n81,Undirected,189,,,2
n2 , n273,Undirected,190,,,2
n2 , n238,Undirected,191,,,2
n2 , n303,Undirected,192,,,2
n2 , n362,Undirected,193,,,2
n2 , n414,Undirected,194,,,2
n2 , n55,Undirected,195,,,2
n2 , n375,Undirected,196,,,2
n2 , n106,Undirected,197,,,2
n2 , n10,Undirected,198,,,2
n2 , n100,Undirected,199,,,2
n2 , n24,Undirected,200,,,2
n2 , n252,Undirected,201,,,2
n2 , n358,Undirected,202,,,2
n2 , n32,Undirected,203,,,2
n2 , n161,Undirected,204,,,2
n2 , n230,Undirected,205,,,2
n2 , n167,Undirected,206,,,2
n2 , n297,Undirected,207,,,2
n2 , n218,Undirected,208,,,2
n2 , n236,Undirected,209,,,2
n2 , n363,Undirected,210,,,2
n2 , n496,Undirected,211,,,2
n2 , n288,Undirected,212,,,2
n2 , n354,Undirected,213,,,2
n2 , n410,Undirected,214,,,2
n2 , n28,Undirected,215,,,2
n2 , n389,Undirected,216,,,2
n2 , n478,Undirected,217,,,2
n2 , n484,Undirected,218,,,2
n2 , n311,Undirected,219,,,2
n2 , n173,Undirected,220,,,2
n2 , n314,Undirected,221,,,2
n2 , n228,Undirected,222,,,2
n2 , n99,Undirected,223,,,2
n2 , n214,Undirected,224,,,2
n2 , n441,Undirected,225,,,2
n2 , n360,Undirected,226,,,2
n2 , n103,Undirected,227,,,2
n2 , n339,Undirected,228,,,2
n2 , n415,Undirected,229,,,2
n2 , n168,Undirected,230,,,2
n2 , n188,Undirected,231,,,2
n2 , n170,Undirected,232,,,2
n2 , n342,Undirected,233,,,2
n2 , n318,Undirected,234,,,2
n2 , n464,Undirected,235,,,2
n2 , n102,Undirected,236,,,2
n2 , n463,Undirected,237,,,2
n2 , n226,Undirected,238,,,2
n2 , n39,Undirected,239,,,2
n2 , n220,Undirected,240,,,2
n2 , n461,Undirected,241,,,2
n2 , n242,Undirected,242,,,2
n2 , n181,Undirected,243,,,2
n2 , n184,Undirected,244,,,2
n2 , n423,Undirected,245,,,2
n2 , n250,Undirected,246,,,2
n2 , n138,Undirected,247,,,2
n2 , n454,Undirected,248,,,2
n2 , n384,Undirected,249,,,2
n2 , n302,Undirected,250,,,2
n2 , n490,Undirected,251,,,2
n2 , n61,Undirected,252,,,2
n2 , n320,Undirected,253,,,2
n2 , n345,Undirected,254,,,2
n2 , n198,Undirected,255,,,2
n2 , n206,Undirected,256,,,2
n2 , n329,Undirected,257,,,2
n2 , n98,Undirected,258,,,2
n2 , n5,Undirected,259,,,2
n2 , n254,Undirected,260,,,2
n2 , n356,Undirected,261,,,2
n2 , n116,Undirected,262,,,2
n2 , n456,Undirected,263,,,2
n2 , n127,Undirected,264,,,2
n2 , n139,Undirected,265,,,2
n2 , n111,Undirected,266,,,2
n2 , n212,Undirected,267,,,2
n2 , n186,Undirected,268,,,2
n2 , n142,Undirected,269,,,2
n2 , n282,Undirected,270,,,2
n2 , n499,Undirected,271,,,2
n2 , n34,Undirected,272,,,2
n2 , n8,Undirected,273,,,2
n2 , n44,Undirected,274,,,2
n2 , n165,Undirected,275,,,2
n2 , n337,Undirected,276,,,2
n2 , n416,Undirected,277,,,2
n2 , n123,Undirected,278,,,2
n2 , n426,Undirected,279,,,2
n2 , n365,Undirected,280,,,2
n2 , n308,Undirected,281,,,2
n2 , n386,Undirected,282,,,2
n2 , n373,Undirected,283,,,2
n2 , n255,Undirected,284,,,2
n2 , n395,Undirected,285,,,2
n2 , n177,Undirected,286,,,2
n2 , n420,Undirected,287,,,2
n2 , n149,Undirected,288,,,2
n2 , n290,Undirected,289,,,2
n2 , n377,Undirected,290,,,2
n2 , n56,Undirected,291,,,2
n2 , n223,Undirected,292,,,2
n2 , n280,Undirected,293,,,2
n2 , n144,Undirected,294,,,2
n2 , n257,Undirected,295,,,2
n2 , n76,Undirected,296,,,2
n2 , n121,Undirected,297,,,2
n2 , n351,Undirected,298,,,2
n2 , n369,Undirected,299,,,2
n2 , n445,Undirected,300,,,2
n2 , n94,Undirected,301,,,2
n2 , n231,Undirected,302,,,2
n2 , n256,Undirected,303,,,2
n2 , n382,Undirected,304,,,2
n2 , n233,Undirected,305,,,2
n2 , n240,Undirected,306,,,2
n2 , n151,Undirected,307,,,2
n2 , n469,Undirected,308,,,2
n2 , n156,Undirected,309,,,2
n2 , n289,Undirected,310,,,2
n2 , n91,Undirected,311,,,2
n2 , n209,Undirected,312,,,2
n2 , n225,Undirected,313,,,2
n2 , n166,Undirected,314,,,2
n2 , n278,Undirected,315,,,2
n2 , n353,Undirected,316,,,2
n2 , n197,Undirected,317,,,2
n2 , n340,Undirected,318,,,2
n2 , n243,Undirected,319,,,2
n2 , n4,Undirected,320,,,2
n2 , n295,Undirected,321,,,2
n2 , n371,Undirected,322,,,2
n2 , n164,Undirected,323,,,2
n2 , n276,Undirected,324,,,2
n2 , n378,Undirected,325,,,2
n2 , n455,Undirected,326,,,2
n2 , n191,Undirected,327,,,2
n2 , n68,Undirected,328,,,2
n2 , n150,Undirected,329,,,2
n2 , n239,Undirected,330,,,2
n2 , n248,Undirected,331,,,2
n2 , n18,Undirected,332,,,2
n2 , n51,Undirected,333,,,2
n2 , n193,Undirected,334,,,2
n3 , n81,Undirected,335,,,2
n3 , n411,Undirected,336,,,2
n3 , n303,Undirected,337,,,2
n3 , n397,Undirected,338,,,2
n3 , n55,Undirected,339,,,2
n3 , n375,Undirected,340,,,2
n3 , n482,Undirected,341,,,2
n3 , n10,Undirected,342,,,2
n3 , n24,Undirected,343,,,2
n3 , n85,Undirected,344,,,2
n3 , n358,Undirected,345,,,2
n3 , n424,Undirected,346,,,2
n3 , n161,Undirected,347,,,2
n3 , n402,Undirected,348,,,2
n3 , n63,Undirected,349,,,2
n3 , n324,Undirected,350,,,2
n3 , n288,Undirected,351,,,2
n3 , n28,Undirected,352,,,2
n3 , n125,Undirected,353,,,2
n3 , n119,Undirected,354,,,2
n3 , n389,Undirected,355,,,2
n3 , n359,Undirected,356,,,2
n3 , n173,Undirected,357,,,2
n3 , n21,Undirected,358,,,2
n3 , n99,Undirected,359,,,2
n3 , n235,Undirected,360,,,2
n3 , n107,Undirected,361,,,2
n3 , n415,Undirected,362,,,2
n3 , n6,Undirected,363,,,2
n3 , n168,Undirected,364,,,2
n3 , n188,Undirected,365,,,2
n3 , n458,Undirected,366,,,2
n3 , n163,Undirected,367,,,2
n3 , n444,Undirected,368,,,2
n3 , n26,Undirected,369,,,2
n3 , n226,Undirected,370,,,2
n3 , n242,Undirected,371,,,2
n3 , n442,Undirected,372,,,2
n3 , n460,Undirected,373,,,2
n3 , n184,Undirected,374,,,2
n3 , n250,Undirected,375,,,2
n3 , n330,Undirected,376,,,2
n3 , n138,Undirected,377,,,2
n3 , n299,Undirected,378,,,2
n3 , n331,Undirected,379,,,2
n3 , n494,Undirected,380,,,2
n3 , n199,Undirected,381,,,2
n3 , n93,Undirected,382,,,2
n3 , n105,Undirected,383,,,2
n3 , n61,Undirected,384,,,2
n3 , n320,Undirected,385,,,2
n3 , n343,Undirected,386,,,2
n3 , n198,Undirected,387,,,2
n3 , n155,Undirected,388,,,2
n3 , n329,Undirected,389,,,2
n3 , n274,Undirected,390,,,2
n3 , n259,Undirected,391,,,2
n3 , n456,Undirected,392,,,2
n3 , n157,Undirected,393,,,2
n3 , n212,Undirected,394,,,2
n3 , n440,Undirected,395,,,2
n3 , n282,Undirected,396,,,2
n3 , n325,Undirected,397,,,2
n3 , n146,Undirected,398,,,2
n3 , n267,Undirected,399,,,2
n3 , n317,Undirected,400,,,2
n3 , n413,Undirected,401,,,2
n3 , n158,Undirected,402,,,2
n3 , n426,Undirected,403,,,2
n3 , n386,Undirected,404,,,2
n3 , n373,Undirected,405,,,2
n3 , n447,Undirected,406,,,2
n3 , n204,Undirected,407,,,2
n3 , n279,Undirected,408,,,2
n3 , n149,Undirected,409,,,2
n3 , n290,Undirected,410,,,2
n3 , n223,Undirected,411,,,2
n3 , n280,Undirected,412,,,2
n3 , n485,Undirected,413,,,2
n3 , n76,Undirected,414,,,2
n3 , n369,Undirected,415,,,2
n3 , n152,Undirected,416,,,2
n3 , n231,Undirected,417,,,2
n3 , n469,Undirected,418,,,2
n3 , n315,Undirected,419,,,2
n3 , n334,Undirected,420,,,2
n3 , n166,Undirected,421,,,2
n3 , n278,Undirected,422,,,2
n3 , n122,Undirected,423,,,2
n3 , n82,Undirected,424,,,2
n3 , n4,Undirected,425,,,2
n3 , n232,Undirected,426,,,2
n3 , n378,Undirected,427,,,2
n3 , n357,Undirected,428,,,2
n3 , n408,Undirected,429,,,2
n3 , n477,Undirected,430,,,2
n3 , n491,Undirected,431,,,2
n3 , n109,Undirected,432,,,2
n3 , n326,Undirected,433,,,2
n3 , n309,Undirected,434,,,2
n3 , n352,Undirected,435,,,2
n3 , n202,Undirected,436,,,2
n3 , n150,Undirected,437,,,2
n3 , n476,Undirected,438,,,2
n3 , n35,Undirected,439,,,2
n4 , n88,Undirected,440,,,2
n4 , n81,Undirected,441,,,2
n4 , n411,Undirected,442,,,2
n4 , n303,Undirected,443,,,2
n4 , n397,Undirected,444,,,2
n4 , n362,Undirected,445,,,2
n4 , n414,Undirected,446,,,2
n4 , n55,Undirected,447,,,2
n4 , n375,Undirected,448,,,2
n4 , n106,Undirected,449,,,2
n4 , n2,Undirected,450,,,2
n4 , n482,Undirected,451,,,2
n4 , n10,Undirected,452,,,2
n4 , n24,Undirected,453,,,2
n4 , n85,Undirected,454,,,2
n4 , n358,Undirected,455,,,2
n4 , n424,Undirected,456,,,2
n4 , n115,Undirected,457,,,2
n4 , n161,Undirected,458,,,2
n4 , n297,Undirected,459,,,2
n4 , n236,Undirected,460,,,2
n4 , n63,Undirected,461,,,2
n4 , n363,Undirected,462,,,2
n4 , n324,Undirected,463,,,2
n4 , n288,Undirected,464,,,2
n4 , n28,Undirected,465,,,2
n4 , n125,Undirected,466,,,2
n4 , n119,Undirected,467,,,2
n4 , n389,Undirected,468,,,2
n4 , n359,Undirected,469,,,2
n4 , n173,Undirected,470,,,2
n4 , n21,Undirected,471,,,2
n4 , n99,Undirected,472,,,2
n4 , n214,Undirected,473,,,2
n4 , n103,Undirected,474,,,2
n4 , n235,Undirected,475,,,2
n4 , n339,Undirected,476,,,2
n4 , n415,Undirected,477,,,2
n4 , n6,Undirected,478,,,2
n4 , n168,Undirected,479,,,2
n4 , n188,Undirected,480,,,2
n4 , n170,Undirected,481,,,2
n4 , n458,Undirected,482,,,2
n4 , n342,Undirected,483,,,2
n4 , n464,Undirected,484,,,2
n4 , n444,Undirected,485,,,2
n4 , n26,Undirected,486,,,2
n4 , n102,Undirected,487,,,2
n4 , n463,Undirected,488,,,2
n4 , n226,Undirected,489,,,2
n4 , n39,Undirected,490,,,2
n4 , n242,Undirected,491,,,2
n4 , n184,Undirected,492,,,2
n4 , n3,Undirected,493,,,2
n4 , n423,Undirected,494,,,2
n4 , n250,Undirected,495,,,2
n4 , n330,Undirected,496,,,2
n4 , n138,Undirected,497,,,2
n4 , n454,Undirected,498,,,2
n4 , n331,Undirected,499,,,2
n4 , n384,Undirected,500,,,2
n4 , n494,Undirected,501,,,2
n4 , n199,Undirected,502,,,2
n4 , n93,Undirected,503,,,2
n4 , n105,Undirected,504,,,2
n4 , n302,Undirected,505,,,2
n4 , n434,Undirected,506,,,2
n4 , n490,Undirected,507,,,2
n4 , n61,Undirected,508,,,2
n4 , n320,Undirected,509,,,2
n4 , n135,Undirected,510,,,2
n4 , n198,Undirected,511,,,2
n4 , n329,Undirected,512,,,2
n4 , n98,Undirected,513,,,2
n4 , n456,Undirected,514,,,2
n4 , n111,Undirected,515,,,2
n4 , n212,Undirected,516,,,2
n4 , n186,Undirected,517,,,2
n4 , n142,Undirected,518,,,2
n4 , n282,Undirected,519,,,2
n4 , n34,Undirected,520,,,2
n4 , n8,Undirected,521,,,2
n4 , n44,Undirected,522,,,2
n4 , n165,Undirected,523,,,2
n4 , n413,Undirected,524,,,2
n4 , n158,Undirected,525,,,2
n4 , n426,Undirected,526,,,2
n4 , n301,Undirected,527,,,2
n4 , n365,Undirected,528,,,2
n4 , n386,Undirected,529,,,2
n4 , n373,Undirected,530,,,2
n4 , n255,Undirected,531,,,2
n4 , n395,Undirected,532,,,2
n4 , n204,Undirected,533,,,2
n4 , n279,Undirected,534,,,2
n4 , n177,Undirected,535,,,2
n4 , n420,Undirected,536,,,2
n4 , n149,Undirected,537,,,2
n4 , n290,Undirected,538,,,2
n4 , n56,Undirected,539,,,2
n4 , n223,Undirected,540,,,2
n4 , n280,Undirected,541,,,2
n4 , n76,Undirected,542,,,2
n4 , n121,Undirected,543,,,2
n4 , n351,Undirected,544,,,2
n4 , n369,Undirected,545,,,2
n4 , n94,Undirected,546,,,2
n4 , n152,Undirected,547,,,2
n4 , n231,Undirected,548,,,2
n4 , n256,Undirected,549,,,2
n4 , n240,Undirected,550,,,2
n4 , n151,Undirected,551,,,2
n4 , n469,Undirected,552,,,2
n4 , n156,Undirected,553,,,2
n4 , n209,Undirected,554,,,2
n4 , n334,Undirected,555,,,2
n4 , n225,Undirected,556,,,2
n4 , n166,Undirected,557,,,2
n4 , n278,Undirected,558,,,2
n4 , n340,Undirected,559,,,2
n4 , n243,Undirected,560,,,2
n4 , n295,Undirected,561,,,2
n4 , n371,Undirected,562,,,2
n4 , n164,Undirected,563,,,2
n4 , n378,Undirected,564,,,2
n4 , n357,Undirected,565,,,2
n4 , n491,Undirected,566,,,2
n4 , n326,Undirected,567,,,2
n4 , n68,Undirected,568,,,2
n4 , n150,Undirected,569,,,2
n4 , n239,Undirected,570,,,2
n4 , n248,Undirected,571,,,2
n4 , n18,Undirected,572,,,2
n4 , n51,Undirected,573,,,2
n5 , n222,Undirected,574,,,2
n5 , n437,Undirected,575,,,2
n5 , n88,Undirected,576,,,2
n5 , n436,Undirected,577,,,2
n5 , n128,Undirected,578,,,2
n5 , n273,Undirected,579,,,2
n5 , n374,Undirected,580,,,2
n5 , n414,Undirected,581,,,2
n5 , n136,Undirected,582,,,2
n5 , n217,Undirected,583,,,2
n5 , n396,Undirected,584,,,2
n5 , n106,Undirected,585,,,2
n5 , n298,Undirected,586,,,2
n5 , n370,Undirected,587,,,2
n5 , n2,Undirected,588,,,2
n5 , n100,Undirected,589,,,2
n5 , n443,Undirected,590,,,2
n5 , n252,Undirected,591,,,2
n5 , n67,Undirected,592,,,2
n5 , n83,Undirected,593,,,2
n5 , n393,Undirected,594,,,2
n5 , n321,Undirected,595,,,2
n5 , n45,Undirected,596,,,2
n5 , n297,Undirected,597,,,2
n5 , n218,Undirected,598,,,2
n5 , n363,Undirected,599,,,2
n5 , n237,Undirected,600,,,2
n5 , n354,Undirected,601,,,2
n5 , n389,Undirected,602,,,2
n5 , n478,Undirected,603,,,2
n5 , n311,Undirected,604,,,2
n5 , n173,Undirected,605,,,2
n5 , n314,Undirected,606,,,2
n5 , n228,Undirected,607,,,2
n5 , n160,Undirected,608,,,2
n5 , n441,Undirected,609,,,2
n5 , n360,Undirected,610,,,2
n5 , n103,Undirected,611,,,2
n5 , n30,Undirected,612,,,2
n5 , n307,Undirected,613,,,2
n5 , n355,Undirected,614,,,2
n5 , n339,Undirected,615,,,2
n5 , n170,Undirected,616,,,2
n5 , n265,Undirected,617,,,2
n5 , n342,Undirected,618,,,2
n5 , n318,Undirected,619,,,2
n5 , n464,Undirected,620,,,2
n5 , n52,Undirected,621,,,2
n5 , n430,Undirected,622,,,2
n5 , n182,Undirected,623,,,2
n5 , n102,Undirected,624,,,2
n5 , n275,Undirected,625,,,2
n5 , n463,Undirected,626,,,2
n5 , n449,Undirected,627,,,2
n5 , n39,Undirected,628,,,2
n5 , n40,Undirected,629,,,2
n5 , n64,Undirected,630,,,2
n5 , n220,Undirected,631,,,2
n5 , n461,Undirected,632,,,2
n5 , n451,Undirected,633,,,2
n5 , n366,Undirected,634,,,2
n5 , n159,Undirected,635,,,2
n5 , n112,Undirected,636,,,2
n5 , n171,Undirected,637,,,2
n5 , n421,Undirected,638,,,2
n5 , n384,Undirected,639,,,2
n5 , n95,Undirected,640,,,2
n5 , n412,Undirected,641,,,2
n5 , n302,Undirected,642,,,2
n5 , n124,Undirected,643,,,2
n5 , n490,Undirected,644,,,2
n5 , n61,Undirected,645,,,2
n5 , n190,Undirected,646,,,2
n5 , n345,Undirected,647,,,2
n5 , n417,Undirected,648,,,2
n5 , n206,Undirected,649,,,2
n5 , n380,Undirected,650,,,2
n5 , n98,Undirected,651,,,2
n5 , n254,Undirected,652,,,2
n5 , n304,Undirected,653,,,2
n5 , n356,Undirected,654,,,2
n5 , n169,Undirected,655,,,2
n5 , n127,Undirected,656,,,2
n5 , n120,Undirected,657,,,2
n5 , n139,Undirected,658,,,2
n5 , n111,Undirected,659,,,2
n5 , n323,Undirected,660,,,2
n5 , n186,Undirected,661,,,2
n5 , n306,Undirected,662,,,2
n5 , n142,Undirected,663,,,2
n5 , n70,Undirected,664,,,2
n5 , n287,Undirected,665,,,2
n5 , n189,Undirected,666,,,2
n5 , n8,Undirected,667,,,2
n5 , n44,Undirected,668,,,2
n5 , n165,Undirected,669,,,2
n5 , n337,Undirected,670,,,2
n5 , n327,Undirected,671,,,2
n5 , n195,Undirected,672,,,2
n5 , n409,Undirected,673,,,2
n5 , n123,Undirected,674,,,2
n5 , n365,Undirected,675,,,2
n5 , n493,Undirected,676,,,2
n5 , n293,Undirected,677,,,2
n5 , n255,Undirected,678,,,2
n5 , n395,Undirected,679,,,2
n5 , n177,Undirected,680,,,2
n5 , n145,Undirected,681,,,2
n5 , n431,Undirected,682,,,2
n5 , n290,Undirected,683,,,2
n5 , n56,Undirected,684,,,2
n5 , n110,Undirected,685,,,2
n5 , n144,Undirected,686,,,2
n5 , n121,Undirected,687,,,2
n5 , n351,Undirected,688,,,2
n5 , n382,Undirected,689,,,2
n5 , n240,Undirected,690,,,2
n5 , n151,Undirected,691,,,2
n5 , n348,Undirected,692,,,2
n5 , n156,Undirected,693,,,2
n5 , n289,Undirected,694,,,2
n5 , n91,Undirected,695,,,2
n5 , n209,Undirected,696,,,2
n5 , n394,Undirected,697,,,2
n5 , n353,Undirected,698,,,2
n5 , n137,Undirected,699,,,2
n5 , n53,Undirected,700,,,2
n5 , n197,Undirected,701,,,2
n5 , n340,Undirected,702,,,2
n5 , n143,Undirected,703,,,2
n5 , n243,Undirected,704,,,2
n5 , n130,Undirected,705,,,2
n5 , n295,Undirected,706,,,2
n5 , n371,Undirected,707,,,2
n5 , n164,Undirected,708,,,2
n5 , n276,Undirected,709,,,2
n5 , n37,Undirected,710,,,2
n5 , n78,Undirected,711,,,2
n5 , n432,Undirected,712,,,2
n5 , n455,Undirected,713,,,2
n5 , n68,Undirected,714,,,2
n5 , n239,Undirected,715,,,2
n5 , n248,Undirected,716,,,2
n5 , n291,Undirected,717,,,2
n5 , n18,Undirected,718,,,2
n5 , n193,Undirected,719,,,2
n6 , n81,Undirected,720,,,2
n6 , n411,Undirected,721,,,2
n6 , n208,Undirected,722,,,2
n6 , n375,Undirected,723,,,2
n6 , n482,Undirected,724,,,2
n6 , n85,Undirected,725,,,2
n6 , n358,Undirected,726,,,2
n6 , n424,Undirected,727,,,2
n6 , n115,Undirected,728,,,2
n6 , n402,Undirected,729,,,2
n6 , n63,Undirected,730,,,2
n6 , n87,Undirected,731,,,2
n6 , n153,Undirected,732,,,2
n6 , n288,Undirected,733,,,2
n6 , n28,Undirected,734,,,2
n6 , n125,Undirected,735,,,2
n6 , n119,Undirected,736,,,2
n6 , n296,Undirected,737,,,2
n6 , n389,Undirected,738,,,2
n6 , n359,Undirected,739,,,2
n6 , n173,Undirected,740,,,2
n6 , n21,Undirected,741,,,2
n6 , n99,Undirected,742,,,2
n6 , n272,Undirected,743,,,2
n6 , n154,Undirected,744,,,2
n6 , n235,Undirected,745,,,2
n6 , n107,Undirected,746,,,2
n6 , n415,Undirected,747,,,2
n6 , n188,Undirected,748,,,2
n6 , n458,Undirected,749,,,2
n6 , n342,Undirected,750,,,2
n6 , n467,Undirected,751,,,2
n6 , n163,Undirected,752,,,2
n6 , n444,Undirected,753,,,2
n6 , n26,Undirected,754,,,2
n6 , n43,Undirected,755,,,2
n6 , n226,Undirected,756,,,2
n6 , n242,Undirected,757,,,2
n6 , n442,Undirected,758,,,2
n6 , n460,Undirected,759,,,2
n6 , n184,Undirected,760,,,2
n6 , n3,Undirected,761,,,2
n6 , n250,Undirected,762,,,2
n6 , n330,Undirected,763,,,2
n6 , n138,Undirected,764,,,2
n6 , n299,Undirected,765,,,2
n6 , n454,Undirected,766,,,2
n6 , n331,Undirected,767,,,2
n6 , n277,Undirected,768,,,2
n6 , n494,Undirected,769,,,2
n6 , n199,Undirected,770,,,2
n6 , n428,Undirected,771,,,2
n6 , n93,Undirected,772,,,2
n6 , n105,Undirected,773,,,2
n6 , n92,Undirected,774,,,2
