Source,Target,Type,Id,Label,timeset,Weight
 n4,n60,Undirected,102,,,2
 n4,n61,Undirected,103,,,2
 n4,n68,Undirected,104,,,2
 n4,n83,Undirected,105,,,2
 n4,n86,Undirected,106,,,2
 n4,n93,Undirected,107,,,2
 n4,n97,Undirected,108,,,2
 n4,n98,Undirected,109,,,2
   n5,n0,Undirected,110,,,2
 n5,n8,Undirected,111,,,2
 n5,n11,Undirected,112,,,2
 n5,n17,Undirected,113,,,2
 n5,n18,Undirected,114,,,2
 n5,n21,Undirected,115,,,2
 n5,n23,Undirected,116,,,2
 n5,n24,Undirected,117,,,2
 n5,n28,Undirected,118,,,2
 n5,n30,Undirected,119,,,2
 n5,n34,Undirected,120,,,2
 n5,n41,Undirected,121,,,2
 n5,n43,Undirected,122,,,2
 n5,n46,Undirected,123,,,2
 n5,n50,Undirected,124,,,2
 n5,n53,Undirected,125,,,2
 n5,n55,Undirected,126,,,2
 n5,n62,Undirected,127,,,2
 n5,n63,Undirected,128,,,2
 n5,n65,Undirected,129,,,2
 n5,n69,Undirected,130,,,2
 n5,n70,Undirected,131,,,2
 n5,n72,Undirected,132,,,2
 n5,n73,Undirected,133,,,2
 n5,n74,Undirected,134,,,2
 n5,n76,Undirected,135,,,2
 n5,n78,Undirected,136,,,2
 n5,n80,Undirected,137,,,2
 n5,n82,Undirected,138,,,2
 n5,n83,Undirected,139,,,2
 n5,n86,Undirected,140,,,2
 n5,n90,Undirected,141,,,2
 n5,n91,Undirected,142,,,2
 n5,n98,Undirected,143,,,2
 n5,n99,Undirected,144,,,2
   n6,n4,Undirected,145,,,2
 n6,n5,Undirected,146,,,2
 n6,n8,Undirected,147,,,2
 n6,n11,Undirected,148,,,2
 n6,n16,Undirected,149,,,2
 n6,n24,Undirected,150,,,2
 n6,n34,Undirected,151,,,2
 n6,n41,Undirected,152,,,2
 n6,n44,Undirected,153,,,2
 n6,n47,Undirected,154,,,2
 n6,n48,Undirected,155,,,2
 n6,n57,Undirected,156,,,2
 n6,n60,Undirected,157,,,2
 n6,n61,Undirected,158,,,2
 n6,n67,Undirected,159,,,2
 n6,n68,Undirected,160,,,2
 n6,n76,Undirected,161,,,2
 n6,n79,Undirected,162,,,2
 n6,n80,Undirected,163,,,2
 n6,n84,Undirected,164,,,2
 n6,n87,Undirected,165,,,2
 n6,n88,Undirected,166,,,2
 n6,n92,Undirected,167,,,2
 n6,n95,Undirected,168,,,2
 n6,n97,Undirected,169,,,2
   n7,n0,Undirected,170,,,2
 n7,n2,Undirected,171,,,2
 n7,n4,Undirected,172,,,2
 n7,n8,Undirected,173,,,2
 n7,n9,Undirected,174,,,2
 n7,n10,Undirected,175,,,2
 n7,n15,Undirected,176,,,2
 n7,n16,Undirected,177,,,2
 n7,n17,Undirected,178,,,2
 n7,n35,Undirected,179,,,2
 n7,n41,Undirected,180,,,2
 n7,n50,Undirected,181,,,2
 n7,n52,Undirected,182,,,2
 n7,n54,Undirected,183,,,2
 n7,n55,Undirected,184,,,2
 n7,n58,Undirected,185,,,2
 n7,n66,Undirected,186,,,2
 n7,n71,Undirected,187,,,2
 n7,n72,Undirected,188,,,2
 n7,n75,Undirected,189,,,2
 n7,n78,Undirected,190,,,2
 n7,n86,Undirected,191,,,2
 n7,n90,Undirected,192,,,2
 n7,n95,Undirected,193,,,2
 n7,n99,Undirected,194,,,2
   n8,n4,Undirected,195,,,2
 n8,n7,Undirected,196,,,2
 n8,n14,Undirected,197,,,2
 n8,n15,Undirected,198,,,2
 n8,n25,Undirected,199,,,2
 n8,n28,Undirected,200,,,2
 n8,n34,Undirected,201,,,2
 n8,n36,Undirected,202,,,2
 n8,n40,Undirected,203,,,2
 n8,n42,Undirected,204,,,2
 n8,n45,Undirected,205,,,2
 n8,n46,Undirected,206,,,2
 n8,n47,Undirected,207,,,2
 n8,n49,Undirected,208,,,2
 n8,n52,Undirected,209,,,2
 n8,n53,Undirected,210,,,2
 n8,n56,Undirected,211,,,2
 n8,n63,Undirected,212,,,2
 n8,n68,Undirected,213,,,2
 n8,n69,Undirected,214,,,2
 n8,n73,Undirected,215,,,2
 n8,n85,Undirected,216,,,2
 n8,n95,Undirected,217,,,2
 n8,n97,Undirected,218,,,2
   n9,n1,Undirected,219,,,2
 n9,n6,Undirected,220,,,2
 n9,n11,Undirected,221,,,2
 n9,n16,Undirected,222,,,2
 n9,n27,Undirected,223,,,2
 n9,n29,Undirected,224,,,2
 n9,n33,Undirected,225,,,2
 n9,n35,Undirected,226,,,2
 n9,n40,Undirected,227,,,2
 n9,n42,Undirected,228,,,2
 n9,n52,Undirected,229,,,2
 n9,n54,Undirected,230,,,2
 n9,n58,Undirected,231,,,2
 n9,n69,Undirected,232,,,2
 n9,n71,Undirected,233,,,2
 n9,n72,Undirected,234,,,2
 n9,n74,Undirected,235,,,2
 n9,n76,Undirected,236,,,2
 n9,n80,Undirected,237,,,2
 n9,n85,Undirected,238,,,2
 n9,n99,Undirected,239,,,2
   n10,n1,Undirected,240,,,2
 n10,n2,Undirected,241,,,2
 n10,n14,Undirected,242,,,2
 n10,n21,Undirected,243,,,2
 n10,n24,Undirected,244,,,2
 n10,n25,Undirected,245,,,2
 n10,n28,Undirected,246,,,2
 n10,n32,Undirected,247,,,2
 n10,n34,Undirected,248,,,2
 n10,n37,Undirected,249,,,2
 n10,n38,Undirected,250,,,2
 n10,n42,Undirected,251,,,2
 n10,n48,Undirected,252,,,2
 n10,n49,Undirected,253,,,2
 n10,n58,Undirected,254,,,2
 n10,n61,Undirected,255,,,2
 n10,n63,Undirected,256,,,2
 n10,n71,Undirected,257,,,2
 n10,n74,Undirected,258,,,2
 n10,n75,Undirected,259,,,2
 n10,n84,Undirected,260,,,2
   n11,n12,Undirected,261,,,2
 n11,n15,Undirected,262,,,2
 n11,n17,Undirected,263,,,2
 n11,n26,Undirected,264,,,2
 n11,n33,Undirected,265,,,2
 n11,n36,Undirected,266,,,2
 n11,n42,Undirected,267,,,2
 n11,n46,Undirected,268,,,2
 n11,n47,Undirected,269,,,2
 n11,n50,Undirected,270,,,2
 n11,n59,Undirected,271,,,2
 n11,n60,Undirected,272,,,2
 n11,n62,Undirected,273,,,2
 n11,n69,Undirected,274,,,2
 n11,n72,Undirected,275,,,2
 n11,n75,Undirected,276,,,2
 n11,n77,Undirected,277,,,2
 n11,n81,Undirected,278,,,2
 n11,n86,Undirected,279,,,2
 n11,n99,Undirected,280,,,2
   n12,n1,Undirected,281,,,2
 n12,n3,Undirected,282,,,2
 n12,n5,Undirected,283,,,2
 n12,n6,Undirected,284,,,2
 n12,n8,Undirected,285,,,2
 n12,n25,Undirected,286,,,2
 n12,n40,Undirected,287,,,2
 n12,n42,Undirected,288,,,2
 n12,n43,Undirected,289,,,2
 n12,n51,Undirected,290,,,2
 n12,n52,Undirected,291,,,2
 n12,n55,Undirected,292,,,2
 n12,n56,Undirected,293,,,2
 n12,n64,Undirected,294,,,2
 n12,n67,Undirected,295,,,2
 n12,n76,Undirected,296,,,2
 n12,n85,Undirected,297,,,2
 n12,n91,Undirected,298,,,2
 n12,n92,Undirected,299,,,2
 n12,n93,Undirected,300,,,2
 n12,n98,Undirected,301,,,2
   n13,n0,Undirected,302,,,2
 n13,n2,Undirected,303,,,2
 n13,n10,Undirected,304,,,2
 n13,n17,Undirected,305,,,2
 n13,n19,Undirected,306,,,2
 n13,n24,Undirected,307,,,2
 n13,n31,Undirected,308,,,2
 n13,n40,Undirected,309,,,2
 n13,n43,Undirected,310,,,2
 n13,n44,Undirected,311,,,2
 n13,n45,Undirected,312,,,2
 n13,n46,Undirected,313,,,2
 n13,n49,Undirected,314,,,2
 n13,n51,Undirected,315,,,2
 n13,n60,Undirected,316,,,2
 n13,n61,Undirected,317,,,2
 n13,n65,Undirected,318,,,2
 n13,n71,Undirected,319,,,2
 n13,n72,Undirected,320,,,2
 n13,n74,Undirected,321,,,2
 n13,n75,Undirected,322,,,2
 n13,n76,Undirected,323,,,2
 n13,n80,Undirected,324,,,2
 n13,n81,Undirected,325,,,2
 n13,n82,Undirected,326,,,2
 n13,n95,Undirected,327,,,2
 n13,n96,Undirected,328,,,2
   n14,n4,Undirected,329,,,2
 n14,n5,Undirected,330,,,2
 n14,n8,Undirected,331,,,2
 n14,n10,Undirected,332,,,2
 n14,n12,Undirected,333,,,2
 n14,n13,Undirected,334,,,2
 n14,n16,Undirected,335,,,2
 n14,n18,Undirected,336,,,2
 n14,n19,Undirected,337,,,2
 n14,n21,Undirected,338,,,2
 n14,n32,Undirected,339,,,2
 n14,n33,Undirected,340,,,2
 n14,n34,Undirected,341,,,2
 n14,n35,Undirected,342,,,2
 n14,n37,Undirected,343,,,2
 n14,n38,Undirected,344,,,2
 n14,n48,Undirected,345,,,2
 n14,n50,Undirected,346,,,2
 n14,n51,Undirected,347,,,2
 n14,n54,Undirected,348,,,2
 n14,n56,Undirected,349,,,2
 n14,n64,Undirected,350,,,2
 n14,n66,Undirected,351,,,2
 n14,n70,Undirected,352,,,2
 n14,n75,Undirected,353,,,2
 n14,n83,Undirected,354,,,2
 n14,n84,Undirected,355,,,2
 n14,n85,Undirected,356,,,2
 n14,n99,Undirected,357,,,2
   n15,n1,Undirected,358,,,2
 n15,n13,Undirected,359,,,2
 n15,n14,Undirected,360,,,2
 n15,n17,Undirected,361,,,2
 n15,n18,Undirected,362,,,2
 n15,n24,Undirected,363,,,2
 n15,n36,Undirected,364,,,2
 n15,n38,Undirected,365,,,2
 n15,n40,Undirected,366,,,2
 n15,n41,Undirected,367,,,2
 n15,n49,Undirected,368,,,2
 n15,n51,Undirected,369,,,2
 n15,n53,Undirected,370,,,2
 n15,n54,Undirected,371,,,2
 n15,n66,Undirected,372,,,2
 n15,n67,Undirected,373,,,2
 n15,n68,Undirected,374,,,2
 n15,n70,Undirected,375,,,2
 n15,n72,Undirected,376,,,2
 n15,n73,Undirected,377,,,2
 n15,n76,Undirected,378,,,2
 n15,n78,Undirected,379,,,2
 n15,n81,Undirected,380,,,2
 n15,n82,Undirected,381,,,2
 n15,n85,Undirected,382,,,2
 n15,n88,Undirected,383,,,2
 n15,n91,Undirected,384,,,2
 n15,n92,Undirected,385,,,2
 n15,n98,Undirected,386,,,2
   n16,n2,Undirected,387,,,2
 n16,n4,Undirected,388,,,2
 n16,n6,Undirected,389,,,2
 n16,n27,Undirected,390,,,2
 n16,n34,Undirected,391,,,2
 n16,n35,Undirected,392,,,2
 n16,n38,Undirected,393,,,2
 n16,n42,Undirected,394,,,2
 n16,n44,Undirected,395,,,2
 n16,n50,Undirected,396,,,2
 n16,n61,Undirected,397,,,2
 n16,n62,Undirected,398,,,2
 n16,n63,Undirected,399,,,2
 n16,n65,Undirected,400,,,2
 n16,n67,Undirected,401,,,2
 n16,n71,Undirected,402,,,2
 n16,n74,Undirected,403,,,2
 n16,n76,Undirected,404,,,2
 n16,n78,Undirected,405,,,2
 n16,n81,Undirected,406,,,2
 n16,n87,Undirected,407,,,2
 n16,n90,Undirected,408,,,2
 n16,n92,Undirected,409,,,2
 n16,n95,Undirected,410,,,2
   n17,n4,Undirected,411,,,2
 n17,n7,Undirected,412,,,2
 n17,n13,Undirected,413,,,2
 n17,n15,Undirected,414,,,2
 n17,n24,Undirected,415,,,2
 n17,n25,Undirected,416,,,2
 n17,n28,Undirected,417,,,2
 n17,n33,Undirected,418,,,2
 n17,n35,Undirected,419,,,2
 n17,n36,Undirected,420,,,2
 n17,n40,Undirected,421,,,2
 n17,n44,Undirected,422,,,2
 n17,n45,Undirected,423,,,2
 n17,n48,Undirected,424,,,2
 n17,n53,Undirected,425,,,2
 n17,n57,Undirected,426,,,2
 n17,n58,Undirected,427,,,2
 n17,n60,Undirected,428,,,2
 n17,n65,Undirected,429,,,2
 n17,n71,Undirected,430,,,2
 n17,n75,Undirected,431,,,2
 n17,n80,Undirected,432,,,2
 n17,n83,Undirected,433,,,2
 n17,n85,Undirected,434,,,2
 n17,n92,Undirected,435,,,2
 n17,n93,Undirected,436,,,2
 n17,n99,Undirected,437,,,2
   n18,n3,Undirected,438,,,2
 n18,n4,Undirected,439,,,2
 n18,n7,Undirected,440,,,2
 n18,n8,Undirected,441,,,2
 n18,n11,Undirected,442,,,2
 n18,n12,Undirected,443,,,2
 n18,n16,Undirected,444,,,2
 n18,n17,Undirected,445,,,2
 n18,n20,Undirected,446,,,2
 n18,n24,Undirected,447,,,2
 n18,n29,Undirected,448,,,2
 n18,n30,Undirected,449,,,2
 n18,n36,Undirected,450,,,2
 n18,n40,Undirected,451,,,2
 n18,n48,Undirected,452,,,2
 n18,n54,Undirected,453,,,2
 n18,n55,Undirected,454,,,2
 n18,n57,Undirected,455,,,2
 n18,n61,Undirected,456,,,2
 n18,n63,Undirected,457,,,2
 n18,n66,Undirected,458,,,2
 n18,n70,Undirected,459,,,2
 n18,n72,Undirected,460,,,2
 n18,n73,Undirected,461,,,2
 n18,n74,Undirected,462,,,2
 n18,n75,Undirected,463,,,2
 n18,n79,Undirected,464,,,2
 n18,n84,Undirected,465,,,2
 n18,n88,Undirected,466,,,2
 n18,n91,Undirected,467,,,2
 n18,n95,Undirected,468,,,2
 n18,n97,Undirected,469,,,2
   n19,n4,Undirected,470,,,2
 n19,n5,Undirected,471,,,2
 n19,n7,Undirected,472,,,2
 n19,n14,Undirected,473,,,2
 n19,n16,Undirected,474,,,2
 n19,n18,Undirected,475,,,2
 n19,n23,Undirected,476,,,2
 n19,n26,Undirected,477,,,2
 n19,n28,Undirected,478,,,2
 n19,n34,Undirected,479,,,2
 n19,n36,Undirected,480,,,2
 n19,n38,Undirected,481,,,2
 n19,n40,Undirected,482,,,2
 n19,n50,Undirected,483,,,2
 n19,n53,Undirected,484,,,2
 n19,n54,Undirected,485,,,2
 n19,n55,Undirected,486,,,2
 n19,n59,Undirected,487,,,2
 n19,n65,Undirected,488,,,2
 n19,n66,Undirected,489,,,2
 n19,n67,Undirected,490,,,2
 n19,n72,Undirected,491,,,2
 n19,n73,Undirected,492,,,2
 n19,n75,Undirected,493,,,2
 n19,n95,Undirected,494,,,2
 n19,n98,Undirected,495,,,2
   n20,n1,Undirected,496,,,2
 n20,n4,Undirected,497,,,2
 n20,n7,Undirected,498,,,2
 n20,n8,Undirected,499,,,2
 n20,n10,Undirected,500,,,2
 n20,n11,Undirected,501,,,2
 n20,n13,Undirected,502,,,2
 n20,n24,Undirected,503,,,2
 n20,n26,Undirected,504,,,2
 n20,n34,Undirected,505,,,2
 n20,n35,Undirected,506,,,2
 n20,n36,Undirected,507,,,2
 n20,n37,Undirected,508,,,2
 n20,n47,Undirected,509,,,2
 n20,n48,Undirected,510,,,2
 n20,n51,Undirected,511,,,2
 n20,n53,Undirected,512,,,2
 n20,n58,Undirected,513,,,2
 n20,n62,Undirected,514,,,2
 n20,n63,Undirected,515,,,2
 n20,n67,Undirected,516,,,2
 n20,n68,Undirected,517,,,2
 n20,n70,Undirected,518,,,2
 n20,n72,Undirected,519,,,2
 n20,n77,Undirected,520,,,2
 n20,n78,Undirected,521,,,2
 n20,n82,Undirected,522,,,2
 n20,n89,Undirected,523,,,2
 n20,n90,Undirected,524,,,2
 n20,n92,Undirected,525,,,2
 n20,n93,Undirected,526,,,2
 n20,n95,Undirected,527,,,2
 n20,n96,Undirected,528,,,2
 n20,n97,Undirected,529,,,2
   n21,n12,Undirected,530,,,2
 n21,n20,Undirected,531,,,2
 n21,n34,Undirected,532,,,2
 n21,n35,Undirected,533,,,2
 n21,n37,Undirected,534,,,2
 n21,n40,Undirected,535,,,2
 n21,n45,Undirected,536,,,2
 n21,n53,Undirected,537,,,2
 n21,n54,Undirected,538,,,2
 n21,n57,Undirected,539,,,2
 n21,n60,Undirected,540,,,2
 n21,n63,Undirected,541,,,2
 n21,n68,Undirected,542,,,2
 n21,n72,Undirected,543,,,2
 n21,n82,Undirected,544,,,2
 n21,n85,Undirected,545,,,2
 n21,n87,Undirected,546,,,2
 n21,n90,Undirected,547,,,2
 n21,n97,Undirected,548,,,2
 n21,n98,Undirected,549,,,2
   n22,n2,Undirected,550,,,2
 n22,n4,Undirected,551,,,2
 n22,n10,Undirected,552,,,2
 n22,n11,Undirected,553,,,2
 n22,n12,Undirected,554,,,2
 n22,n14,Undirected,555,,,2
 n22,n18,Undirected,556,,,2
 n22,n32,Undirected,557,,,2
 n22,n34,Undirected,558,,,2
 n22,n35,Undirected,559,,,2
 n22,n37,Undirected,560,,,2
 n22,n43,Undirected,561,,,2
 n22,n50,Undirected,562,,,2
 n22,n51,Undirected,563,,,2
 n22,n53,Undirected,564,,,2
 n22,n71,Undirected,565,,,2
 n22,n72,Undirected,566,,,2
 n22,n79,Undirected,567,,,2
 n22,n83,Undirected,568,,,2
 n22,n95,Undirected,569,,,2
   n23,n1,Undirected,570,,,2
 n23,n2,Undirected,571,,,2
 n23,n4,Undirected,572,,,2
 n23,n10,Undirected,573,,,2
 n23,n11,Undirected,574,,,2
 n23,n14,Undirected,575,,,2
 n23,n15,Undirected,576,,,2
 n23,n16,Undirected,577,,,2
 n23,n21,Undirected,578,,,2
 n23,n22,Undirected,579,,,2
 n23,n25,Undirected,580,,,2
 n23,n30,Undirected,581,,,2
 n23,n31,Undirected,582,,,2
 n23,n32,Undirected,583,,,2
 n23,n35,Undirected,584,,,2
 n23,n46,Undirected,585,,,2
 n23,n50,Undirected,586,,,2
 n23,n55,Undirected,587,,,2
 n23,n57,Undirected,588,,,2
 n23,n58,Undirected,589,,,2
 n23,n59,Undirected,590,,,2
 n23,n62,Undirected,591,,,2
 n23,n72,Undirected,592,,,2
 n23,n80,Undirected,593,,,2
 n23,n87,Undirected,594,,,2
 n23,n92,Undirected,595,,,2
   n24,n1,Undirected,596,,,2
 n24,n3,Undirected,597,,,2
 n24,n5,Undirected,598,,,2
 n24,n9,Undirected,599,,,2
 n24,n11,Undirected,600,,,2
 n24,n14,Undirected,601,,,2
 n24,n15,Undirected,602,,,2
 n24,n16,Undirected,603,,,2
 n24,n17,Undirected,604,,,2
 n24,n25,Undirected,605,,,2
 n24,n38,Undirected,606,,,2
 n24,n40,Undirected,607,,,2
 n24,n41,Undirected,608,,,2
 n24,n57,Undirected,609,,,2
 n24,n62,Undirected,610,,,2
 n24,n64,Undirected,611,,,2
 n24,n67,Undirected,612,,,2
 n24,n70,Undirected,613,,,2
 n24,n73,Undirected,614,,,2
 n24,n81,Undirected,615,,,2
 n24,n82,Undirected,616,,,2
 n24,n85,Undirected,617,,,2
 n24,n88,Undirected,618,,,2
 n24,n92,Undirected,619,,,2
 n24,n93,Undirected,620,,,2
   n25,n1,Undirected,621,,,2
 n25,n4,Undirected,622,,,2
 n25,n6,Undirected,623,,,2
 n25,n9,Undirected,624,,,2
 n25,n17,Undirected,625,,,2
 n25,n19,Undirected,626,,,2
 n25,n20,Undirected,627,,,2
 n25,n32,Undirected,628,,,2
 n25,n35,Undirected,629,,,2
 n25,n42,Undirected,630,,,2
 n25,n46,Undirected,631,,,2
 n25,n54,Undirected,632,,,2
 n25,n55,Undirected,633,,,2
 n25,n56,Undirected,634,,,2
 n25,n58,Undirected,635,,,2
 n25,n61,Undirected,636,,,2
 n25,n63,Undirected,637,,,2
 n25,n66,Undirected,638,,,2
 n25,n75,Undirected,639,,,2
 n25,n79,Undirected,640,,,2
 n25,n81,Undirected,641,,,2
 n25,n84,Undirected,642,,,2
 n25,n85,Undirected,643,,,2
 n25,n90,Undirected,644,,,2
   n26,n0,Undirected,645,,,2
 n26,n9,Undirected,646,,,2
 n26,n11,Undirected,647,,,2
 n26,n13,Undirected,648,,,2
 n26,n14,Undirected,649,,,2
 n26,n17,Undirected,650,,,2
 n26,n18,Undirected,651,,,2
 n26,n27,Undirected,652,,,2
 n26,n29,Undirected,653,,,2
 n26,n33,Undirected,654,,,2
 n26,n36,Undirected,655,,,2
 n26,n37,Undirected,656,,,2
 n26,n43,Undirected,657,,,2
 n26,n48,Undirected,658,,,2
 n26,n50,Undirected,659,,,2
 n26,n51,Undirected,660,,,2
 n26,n54,Undirected,661,,,2
 n26,n59,Undirected,662,,,2
 n26,n62,Undirected,663,,,2
 n26,n74,Undirected,664,,,2
 n26,n75,Undirected,665,,,2
 n26,n76,Undirected,666,,,2
 n26,n78,Undirected,667,,,2
 n26,n80,Undirected,668,,,2
 n26,n81,Undirected,669,,,2
 n26,n82,Undirected,670,,,2
 n26,n83,Undirected,671,,,2
 n26,n84,Undirected,672,,,2
 n26,n87,Undirected,673,,,2
 n26,n93,Undirected,674,,,2
 n26,n95,Undirected,675,,,2
   n27,n5,Undirected,676,,,2
 n27,n6,Undirected,677,,,2
 n27,n13,Undirected,678,,,2
 n27,n16,Undirected,679,,,2
 n27,n19,Undirected,680,,,2
 n27,n20,Undirected,681,,,2
 n27,n31,Undirected,682,,,2
 n27,n34,Undirected,683,,,2
 n27,n41,Undirected,684,,,2
 n27,n45,Undirected,685,,,2
 n27,n55,Undirected,686,,,2
 n27,n56,Undirected,687,,,2
 n27,n60,Undirected,688,,,2
 n27,n69,Undirected,689,,,2
 n27,n70,Undirected,690,,,2
 n27,n73,Undirected,691,,,2
 n27,n74,Undirected,692,,,2
 n27,n75,Undirected,693,,,2
 n27,n78,Undirected,694,,,2
 n27,n79,Undirected,695,,,2
 n27,n82,Undirected,696,,,2
 n27,n86,Undirected,697,,,2
 n27,n87,Undirected,698,,,2
 n27,n88,Undirected,699,,,2
 n27,n94,Undirected,700,,,2
   n28,n5,Undirected,701,,,2
 n28,n10,Undirected,702,,,2
 n28,n15,Undirected,703,,,2
 n28,n21,Undirected,704,,,2
 n28,n22,Undirected,705,,,2
 n28,n31,Undirected,706,,,2
 n28,n32,Undirected,707,,,2
 n28,n42,Undirected,708,,,2
 n28,n49,Undirected,709,,,2
 n28,n55,Undirected,710,,,2
 n28,n67,Undirected,711,,,2
 n28,n70,Undirected,712,,,2
 n28,n76,Undirected,713,,,2
 n28,n77,Undirected,714,,,2
 n28,n83,Undirected,715,,,2
 n28,n86,Undirected,716,,,2
 n28,n97,Undirected,717,,,2
   n29,n0,Undirected,718,,,2
 n29,n13,Undirected,719,,,2
 n29,n14,Undirected,720,,,2
 n29,n16,Undirected,721,,,2
 n29,n17,Undirected,722,,,2
 n29,n19,Undirected,723,,,2
 n29,n20,Undirected,724,,,2
 n29,n28,Undirected,725,,,2
 n29,n35,Undirected,726,,,2
 n29,n36,Undirected,727,,,2
 n29,n37,Undirected,728,,,2
 n29,n39,Undirected,729,,,2
 n29,n40,Undirected,730,,,2
 n29,n51,Undirected,731,,,2
 n29,n62,Undirected,732,,,2
 n29,n63,Undirected,733,,,2
 n29,n70,Undirected,734,,,2
 n29,n78,Undirected,735,,,2
 n29,n86,Undirected,736,,,2
 n29,n89,Undirected,737,,,2
 n29,n92,Undirected,738,,,2
 n29,n95,Undirected,739,,,2
 n29,n96,Undirected,740,,,2
 n29,n97,Undirected,741,,,2
 n29,n98,Undirected,742,,,2
   n30,n2,Undirected,743,,,2
 n30,n6,Undirected,744,,,2
 n30,n10,Undirected,745,,,2
 n30,n11,Undirected,746,,,2
 n30,n16,Undirected,747,,,2
 n30,n17,Undirected,748,,,2
 n30,n18,Undirected,749,,,2
 n30,n23,Undirected,750,,,2
 n30,n25,Undirected,751,,,2
 n30,n27,Undirected,752,,,2
 n30,n28,Undirected,753,,,2
 n30,n29,Undirected,754,,,2
 n30,n32,Undirected,755,,,2
 n30,n33,Undirected,756,,,2
 n30,n51,Undirected,757,,,2
 n30,n54,Undirected,758,,,2
 n30,n58,Undirected,759,,,2
 n30,n62,Undirected,760,,,2
 n30,n66,Undirected,761,,,2
 n30,n69,Undirected,762,,,2
 n30,n71,Undirected,763,,,2
 n30,n72,Undirected,764,,,2
 n30,n74,Undirected,765,,,2
 n30,n78,Undirected,766,,,2
 n30,n82,Undirected,767,,,2
 n30,n84,Undirected,768,,,2
 n30,n86,Undirected,769,,,2
 n30,n91,Undirected,770,,,2
 n30,n98,Undirected,771,,,2
 n30,n99,Undirected,772,,,2
   n31,n1,Undirected,773,,,2
 n31,n7,Undirected,774,,,2
